Promotor,Preparation,"Temperature, K",p(CH4)/p(O2),"p total, bar","Contact time, s","X(O2), %","X(CH4), %","S(COx), %","S(C2=), %","S(C2-), %","S(C2), %","Y(C2), %",Na_C_mol%,Mg_C_mol%,Ca_C_mol%,Mn_C_mol%,La_C_mol%,Ba_C_mol%,Zr_C_mol%,W_C_mol%,Ti_C_mol%,Ce_C_mol%,S_A_mol%,P_A_mol%,Cl_A_mol%,Si_S_mol%,C_S_mol%,Mg_S_mol%,Ti_S_mol%
0,1,1055,3.0,1.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,18.8,4.36,0.0,0.0,5.83,2.31,0.0,0.0,2.18,0.0,0.0,0.0,0.0,0.0,85.32,0.0,0.0,0.0
0,1,1055,5.0,1.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,9.6,4.36,0.0,0.0,5.83,2.31,0.0,0.0,2.18,0.0,0.0,0.0,0.0,0.0,85.32,0.0,0.0,0.0
0,1,1074,2.0,1.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,20.5,4.36,0.0,0.0,5.83,0.0,0.0,0.0,2.18,0.0,2.29,0.0,0.0,0.0,85.34,0.0,0.0,0.0
0,1,1074,3.0,1.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,17.7,4.36,0.0,0.0,5.83,0.0,0.0,0.0,2.18,0.0,2.29,0.0,0.0,0.0,85.34,0.0,0.0,0.0
0,1,1074,5.0,1.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,7.6,4.36,0.0,0.0,5.83,0.0,0.0,0.0,2.18,0.0,2.29,0.0,0.0,0.0,85.34,0.0,0.0,0.0
0,1,1067,2.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,17.8,4.36,0.0,0.0,5.83,0.0,0.0,0.0,2.18,0.0,2.29,0.0,0.0,0.0,85.34,0.0,0.0,0.0
0,1,1067,3.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,17.3,4.5,0.0,0.0,6.01,2.378978995,0.0,0.0,2.25,0.0,2.36,0.0,0.0,0.0,82.5,0.0,0.0,0.0
0,1,1067,5.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,8.5,4.5,0.0,0.0,6.01,2.378978995,0.0,0.0,2.25,0.0,2.36,0.0,0.0,0.0,82.5,0.0,0.0,0.0
0,1,1073,4.0,1.0,0.17,0.0,5.0,0.0,46.4,18.5,64.9,3.2,1.43,0.0,0.0,1.06,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.8,0.0
0,1,1073,3.0,1.0,0.05,0.0,28.7,0.0,50.0,17.0,67.0,19.2,2.1,0.0,0.0,1.56,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,95.3,0.0,0.0,0.0
0,1,1073,3.0,1.0,0.05,0.0,29.5,0.0,48.5,16.5,65.0,19.2,2.1,0.0,0.0,1.56,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,95.3,0.0,0.0,0.0
0,1,1073,3.0,1.0,0.05,0.0,25.5,0.0,46.1,16.3,62.4,15.9,2.1,0.0,0.0,1.56,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,95.3,0.0,0.0,0.0
0,1,1073,3.0,1.0,0.05,0.0,9.7,0.0,44.7,14.5,59.2,5.7,2.1,0.0,0.0,1.56,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,95.3,0.0,0.0,0.0
0,1,1073,3.0,1.0,0.05,0.0,2.5,0.0,28.9,6.7,35.6,0.9,2.1,0.0,0.0,1.56,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,95.3,0.0,0.0,0.0
0,1,1048,4.0,1.0,0.05,0.0,24.0,39.5,33.5,27.0,60.5,14.5,2.08,0.0,0.0,2.23,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0
0,1,1048,4.0,1.0,0.04,0.0,9.2,27.0,28.0,45.0,73.0,6.7,2.08,0.0,0.0,2.23,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0
0,1,1048,4.0,1.0,0.04,0.0,10.9,25.9,26.2,47.9,74.1,8.1,2.08,0.0,0.0,2.23,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0
0,1,1048,4.0,1.0,0.04,0.0,7.2,24.5,27.6,47.9,75.5,5.4,2.08,0.0,0.0,2.23,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0
0,1,1023,4.0,1.0,0.02,0.0,6.7,47.1,15.6,37.3,52.9,3.6,2.04,0.0,0.0,4.36,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,92.59,0.0,0.0,0.0
0,1,1023,4.0,1.0,0.02,0.0,2.0,36.4,9.5,54.1,63.6,1.3,2.04,0.0,0.0,4.36,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,92.59,0.0,0.0,0.0
0,1,1023,4.0,1.0,0.02,0.0,7.4,38.7,20.4,40.9,61.3,4.5,2.04,0.0,0.0,4.36,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,92.59,0.0,0.0,0.0
0,1,1023,4.0,1.0,0.02,0.0,7.3,39.3,19.0,41.7,60.7,4.5,2.04,0.0,0.0,4.36,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,92.59,0.0,0.0,0.0
0,1,1023,4.0,1.0,0.02,0.0,7.1,31.1,23.8,45.1,68.9,4.9,2.04,0.0,0.0,4.36,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,92.59,0.0,0.0,0.0
0,1,1023,4.0,1.0,0.02,0.0,6.4,44.6,15.8,39.6,55.4,3.5,2.04,0.0,0.0,4.36,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,92.59,0.0,0.0,0.0
0,1,1023,4.0,1.0,0.02,0.0,6.6,37.4,19.0,43.6,62.6,4.2,2.04,0.0,0.0,4.36,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,92.59,0.0,0.0,0.0
0,1,1023,4.0,1.0,0.02,0.0,5.9,42.6,15.9,41.5,57.4,3.3,2.04,0.0,0.0,4.36,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,92.59,0.0,0.0,0.0
0,1,1023,4.0,1.0,0.02,0.0,4.4,19.7,22.9,57.4,80.3,3.5,2.04,0.0,0.0,4.36,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,92.59,0.0,0.0,0.0
0,1,1023,4.0,1.0,0.02,0.0,7.0,24.2,27.1,48.7,75.8,5.4,2.04,0.0,0.0,4.36,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,92.59,0.0,0.0,0.0
0,1,948,4.0,1.0,0.01,0.0,1.5,0.0,0.0,0.0,10.6,0.2,2.08,0.0,0.0,2.23,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0
0,1,973,4.0,1.0,0.01,0.0,3.2,0.0,0.0,0.0,15.4,0.5,2.08,0.0,0.0,2.23,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0
0,1,998,4.0,1.0,0.01,0.0,7.6,0.0,0.0,0.0,25.3,1.9,2.08,0.0,0.0,2.23,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0
0,1,1023,4.0,1.0,0.01,0.0,17.9,0.0,0.0,0.0,34.6,6.2,2.08,0.0,0.0,2.23,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0
0,1,1048,4.0,1.0,0.01,0.0,35.8,0.0,0.0,0.0,34.5,12.3,2.08,0.0,0.0,2.23,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0
0,1,1073,4.0,1.0,0.01,0.0,42.4,0.0,0.0,0.0,31.2,13.2,2.08,0.0,0.0,2.23,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0
0,1,948,4.0,1.0,0.01,0.0,1.1,0.0,0.0,0.0,16.2,0.2,0.72,0.0,0.0,0.77,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,49.07,49.07,0.0,0.0
0,1,973,4.0,1.0,0.01,0.0,2.8,0.0,0.0,0.0,21.8,0.6,0.72,0.0,0.0,0.77,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,49.07,49.07,0.0,0.0
0,1,998,4.0,1.0,0.01,0.0,5.0,0.0,0.0,0.0,35.7,1.8,0.72,0.0,0.0,0.77,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,49.07,49.07,0.0,0.0
0,1,1023,4.0,1.0,0.01,0.0,12.2,0.0,0.0,0.0,29.8,3.6,0.72,0.0,0.0,0.77,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,49.07,49.07,0.0,0.0
0,1,1048,4.0,1.0,0.01,0.0,23.9,0.0,0.0,0.0,27.8,6.7,0.72,0.0,0.0,0.77,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,49.07,49.07,0.0,0.0
0,1,1073,4.0,1.0,0.01,0.0,35.3,0.0,0.0,0.0,23.2,8.2,0.72,0.0,0.0,0.77,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,49.07,49.07,0.0,0.0
0,1,723,4.0,1.0,0.01,0.0,0.1,0.0,0.0,0.0,100.0,0.1,0.72,0.0,0.0,0.77,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,49.07,49.07,0.0,0.0
0,1,948,4.0,1.0,0.01,0.0,0.6,0.0,0.0,0.0,30.0,0.2,0.72,0.0,0.0,0.77,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,49.07,49.07,0.0,0.0
0,1,973,4.0,1.0,0.01,0.0,1.9,0.0,0.0,0.0,32.7,0.6,0.72,0.0,0.0,0.77,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,49.07,49.07,0.0,0.0
0,1,998,4.0,1.0,0.01,0.0,3.9,0.0,0.0,0.0,45.3,1.7,0.72,0.0,0.0,0.77,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,49.07,49.07,0.0,0.0
0,1,1023,4.0,1.0,0.01,0.0,9.3,0.0,0.0,0.0,39.4,3.7,0.72,0.0,0.0,0.77,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,49.07,49.07,0.0,0.0
0,1,1048,4.0,1.0,0.01,0.0,16.9,0.0,0.0,0.0,38.5,6.5,0.72,0.0,0.0,0.77,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,49.07,49.07,0.0,0.0
0,1,1073,4.0,1.0,0.01,0.0,29.8,0.0,0.0,0.0,31.5,9.4,0.72,0.0,0.0,0.77,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,49.07,49.07,0.0,0.0
0,1,748,4.0,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.72,0.0,0.0,0.77,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,49.07,49.07,0.0,0.0
0,1,773,4.0,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.72,0.0,0.0,0.77,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,49.07,49.07,0.0,0.0
0,1,798,4.0,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.72,0.0,0.0,0.77,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,49.07,49.07,0.0,0.0
0,1,873,4.0,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.72,0.0,0.0,0.77,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,49.07,49.07,0.0,0.0
0,1,898,4.0,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.72,0.0,0.0,0.77,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,49.07,49.07,0.0,0.0
0,1,923,4.0,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.72,0.0,0.0,0.77,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,49.07,49.07,0.0,0.0
0,1,948,4.0,1.0,0.01,0.0,0.3,0.0,0.0,0.0,30.0,0.1,0.72,0.0,0.0,0.77,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,49.07,49.07,0.0,0.0
0,1,973,4.0,1.0,0.01,0.0,0.7,0.0,0.0,0.0,22.5,0.2,0.72,0.0,0.0,0.77,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,49.07,49.07,0.0,0.0
0,1,998,4.0,1.0,0.01,0.0,2.1,0.0,0.0,0.0,22.5,0.5,0.72,0.0,0.0,0.77,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,49.07,49.07,0.0,0.0
0,1,1023,4.0,1.0,0.01,0.0,4.7,0.0,0.0,0.0,26.2,1.2,0.72,0.0,0.0,0.77,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,49.07,49.07,0.0,0.0
0,1,1048,4.0,1.0,0.01,0.0,9.8,0.0,0.0,0.0,35.8,3.5,0.72,0.0,0.0,0.77,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,49.07,49.07,0.0,0.0
0,1,1073,4.0,1.0,0.01,0.0,16.1,0.0,0.0,0.0,42.0,6.8,0.72,0.0,0.0,0.77,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,49.07,49.07,0.0,0.0
0,1,923,4.0,1.0,0.01,0.0,0.9,0.0,0.0,0.0,3.0,0.027000000000000003,0.72,0.0,0.0,0.77,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,49.07,49.07,0.0,0.0
0,1,948,4.0,1.0,0.01,0.0,1.2,0.0,0.0,0.0,8.6,0.1,0.72,0.0,0.0,0.77,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,49.07,49.07,0.0,0.0
0,1,973,4.0,1.0,0.01,0.0,2.1,0.0,0.0,0.0,7.2,0.2,0.72,0.0,0.0,0.77,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,49.07,49.07,0.0,0.0
0,1,998,4.0,1.0,0.01,0.0,4.1,0.0,0.0,0.0,10.6,0.4,0.72,0.0,0.0,0.77,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,49.07,49.07,0.0,0.0
0,1,1023,4.0,1.0,0.01,0.0,7.9,0.0,0.0,0.0,16.6,1.3,0.72,0.0,0.0,0.77,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,49.07,49.07,0.0,0.0
0,1,1048,4.0,1.0,0.01,0.0,15.9,0.0,0.0,0.0,16.9,2.7,0.72,0.0,0.0,0.77,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,49.07,49.07,0.0,0.0
0,1,1073,4.0,1.0,0.01,0.0,27.4,0.0,0.0,0.0,18.9,5.2,0.72,0.0,0.0,0.77,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,49.07,49.07,0.0,0.0
0,1,1073,5.0,1.0,0.17,0.0,25.7,0.0,0.0,0.0,76.2,19.6,2.15,0.0,0.0,2.16,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,94.62,0.0,0.0,0.0
0,1,1053,5.0,1.0,0.17,0.0,20.3,0.0,0.0,0.0,67.6,13.7,2.15,0.0,0.0,2.16,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,94.62,0.0,0.0,0.0
0,1,1033,5.0,1.0,0.17,0.0,14.0,0.0,0.0,0.0,38.2,5.3,2.15,0.0,0.0,2.16,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,94.62,0.0,0.0,0.0
0,1,1013,5.0,1.0,0.17,0.0,9.0,0.0,0.0,0.0,12.2,1.1,2.15,0.0,0.0,2.16,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,94.62,0.0,0.0,0.0
0,1,993,5.0,1.0,0.17,0.0,7.1,0.0,0.0,0.0,8.9,0.6,2.15,0.0,0.0,2.16,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,94.62,0.0,0.0,0.0
0,1,1073,5.0,1.0,0.18,0.0,27.3,0.0,0.0,0.0,80.0,21.9,2.11,0.0,0.0,2.13,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0,92.39,0.0,0.0,2.31
0,1,1053,5.0,1.0,0.18,0.0,26.8,0.0,0.0,0.0,75.2,20.2,2.11,0.0,0.0,2.13,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0,92.39,0.0,0.0,2.31
0,1,1033,5.0,1.0,0.18,0.0,24.9,0.0,0.0,0.0,73.4,18.3,2.11,0.0,0.0,2.13,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0,92.39,0.0,0.0,2.31
0,1,1013,5.0,1.0,0.18,0.0,22.8,0.0,0.0,0.0,68.7,15.7,2.11,0.0,0.0,2.13,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0,92.39,0.0,0.0,2.31
0,1,993,5.0,1.0,0.18,0.0,21.6,0.0,0.0,0.0,64.9,14.0,2.11,0.0,0.0,2.13,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0,92.39,0.0,0.0,2.31
0,1,1073,5.0,1.0,0.18,0.0,28.6,0.0,0.0,0.0,81.5,23.3,2.11,0.0,0.0,2.13,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0,92.43,0.0,0.0,2.37
0,1,1053,5.0,1.0,0.18,0.0,27.0,0.0,0.0,0.0,79.5,21.5,2.11,0.0,0.0,2.13,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0,92.43,0.0,0.0,2.37
0,1,1033,5.0,1.0,0.18,0.0,27.3,0.0,0.0,0.0,80.0,21.8,2.11,0.0,0.0,2.13,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0,92.43,0.0,0.0,2.37
0,1,1013,5.0,1.0,0.18,0.0,26.0,0.0,0.0,0.0,76.2,19.8,2.11,0.0,0.0,2.13,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0,92.43,0.0,0.0,2.37
0,1,993,5.0,1.0,0.18,0.0,25.8,0.0,0.0,0.0,76.0,19.6,2.11,0.0,0.0,2.13,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0,92.43,0.0,0.0,2.37
0,1,993,5.0,1.0,0.17,0.0,18.7,0.0,0.0,0.0,51.4,9.6,2.11,0.0,0.0,2.13,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0,94.09,0.0,0.0,0.64
0,1,993,5.0,1.0,0.17,0.0,23.1,0.0,0.0,0.0,59.7,13.8,2.11,0.0,0.0,2.13,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0,94.01,0.0,0.0,0.71
0,1,993,5.0,1.0,0.17,0.0,28.1,0.0,0.0,0.0,65.2,18.3,2.11,0.0,0.0,2.13,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0,93.8,0.0,0.0,0.93
0,1,993,5.0,1.0,0.17,0.0,31.2,0.0,0.0,0.0,68.9,21.5,2.11,0.0,0.0,2.13,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0,93.58,0.0,0.0,1.14
0,1,993,5.0,1.0,0.16,0.0,34.4,0.0,0.0,0.0,71.2,24.5,2.11,0.0,0.0,2.13,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0,93.28,0.0,0.0,1.43
0,1,993,5.0,1.0,0.11,0.0,9.6,0.0,0.0,0.0,45.5,4.4,4.45,0.0,0.0,4.48,0.0,0.0,0.0,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.84
0,1,993,5.0,1.0,0.11,0.0,5.4,0.0,0.0,0.0,32.0,1.7,4.45,0.0,0.0,4.48,0.0,0.0,0.0,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.84
0,1,993,5.0,1.0,0.11,0.0,2.8,0.0,0.0,0.0,17.7,0.5,4.45,0.0,0.0,4.48,0.0,0.0,0.0,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.84
0,1,993,5.0,1.0,0.1,0.0,2.9,0.0,0.0,0.0,21.8,0.6,4.45,0.0,0.0,4.48,0.0,0.0,0.0,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.84
0,1,993,5.0,1.0,0.1,0.0,2.7,0.0,0.0,0.0,17.5,0.5,4.45,0.0,0.0,4.48,0.0,0.0,0.0,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.84
0,1,993,5.0,1.0,0.1,0.0,2.7,0.0,0.0,0.0,10.7,0.3,4.45,0.0,0.0,4.48,0.0,0.0,0.0,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.84
0,1,1073,5.0,1.0,0.16,0.0,24.1,0.0,0.0,0.0,72.2,17.4,4.32,0.0,0.0,4.82,0.0,0.0,0.0,2.16,0.0,0.0,0.0,0.0,0.0,88.7,0.0,0.0,0.0
0,1,1053,5.0,1.0,0.16,0.0,22.6,0.0,0.0,0.0,71.2,16.1,4.32,0.0,0.0,4.82,0.0,0.0,0.0,2.16,0.0,0.0,0.0,0.0,0.0,88.7,0.0,0.0,0.0
0,1,1033,5.0,1.0,0.16,0.0,20.5,0.0,0.0,0.0,65.3,13.4,4.32,0.0,0.0,4.82,0.0,0.0,0.0,2.16,0.0,0.0,0.0,0.0,0.0,88.7,0.0,0.0,0.0
0,1,1013,5.0,1.0,0.16,0.0,12.8,0.0,0.0,0.0,59.3,7.6,4.32,0.0,0.0,4.82,0.0,0.0,0.0,2.16,0.0,0.0,0.0,0.0,0.0,88.7,0.0,0.0,0.0
0,1,993,5.0,1.0,0.16,0.0,9.6,0.0,0.0,0.0,48.2,4.6,4.32,0.0,0.0,4.82,0.0,0.0,0.0,2.16,0.0,0.0,0.0,0.0,0.0,88.7,0.0,0.0,0.0
0,1,953,5.0,1.0,0.16,0.0,1.6,0.0,0.0,0.0,12.4,0.2,4.32,0.0,0.0,4.82,0.0,0.0,0.0,2.16,0.0,0.0,0.0,0.0,0.0,88.7,0.0,0.0,0.0
0,1,1023,4.0,1.3,0.02,0.0,16.5,0.0,0.0,0.0,52.8,8.7,14.99,0.0,0.0,1.15,0.0,0.0,0.0,4.03,0.0,0.0,0.0,0.0,0.0,79.83,0.0,0.0,0.0
0,1,1023,4.0,1.3,0.02,0.0,11.9,0.0,0.0,0.0,49.8,5.9,10.72,0.0,0.0,1.45,0.0,0.0,0.0,3.77,0.0,0.0,0.0,0.0,0.0,84.06,0.0,0.0,0.0
0,1,1023,4.0,1.3,0.02,0.0,8.3,0.0,0.0,0.0,51.2,4.3,16.85,0.0,0.0,2.81,0.0,0.0,0.0,8.43,0.0,0.0,0.0,0.0,0.0,71.91,0.0,0.0,0.0
0,1,1023,4.0,1.3,0.02,0.0,5.4,0.0,0.0,0.0,50.0,2.7,19.09,0.0,0.0,3.13,0.0,0.0,0.0,10.26,0.0,0.0,0.0,0.0,0.0,67.52,0.0,0.0,0.0
0,1,1048,3.0,1.0,0.36,100.0,30.9,0.0,31.7,17.6,49.3,15.3,2.08,0.0,0.0,2.23,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0
0,1,1048,3.0,1.0,0.36,100.0,28.2,0.0,26.2,17.5,43.7,12.3,2.72,0.0,0.0,2.91,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.01
0,1,1048,3.0,1.0,0.36,100.0,15.0,0.0,18.2,22.7,40.9,6.1,2.09,0.0,0.0,2.23,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,93.69,0.0,0.0,0.95
0,1,1048,3.0,1.0,0.36,100.0,16.6,0.0,23.8,23.8,47.5,7.9,2.1,0.0,0.0,2.25,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,91.76,0.0,0.0,2.84
0,1,1048,3.0,1.0,0.36,70.0,24.3,0.0,33.0,22.0,55.0,13.4,2.11,0.0,0.0,2.26,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0,89.84,0.0,0.0,4.73
0,1,1048,3.0,1.0,0.36,100.0,28.4,0.0,29.8,14.9,44.7,12.7,2.15,0.0,0.0,2.3,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,85.04,0.0,0.0,9.45
0,1,1048,3.0,1.0,0.36,17.1,5.6,0.0,13.1,32.9,46.0,2.6,2.05,0.0,0.0,2.19,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0
0,1,1048,3.0,1.0,0.36,89.8,26.1,0.0,26.9,13.4,40.3,10.5,2.11,0.0,0.0,2.25,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,88.91,0.0,0.95,4.73
0,1,1048,3.0,1.0,0.36,84.6,32.3,0.0,39.1,19.6,58.7,19.0,2.09,0.0,0.0,2.24,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,87.05,0.0,2.84,4.73
0,1,1048,3.0,1.0,0.36,100.0,24.0,0.0,26.9,18.0,44.9,10.8,2.06,0.0,0.0,2.2,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,89.04,0.0,4.74,0.95
0,1,1048,3.0,1.0,0.36,100.0,25.8,0.0,27.5,16.2,43.7,11.3,2.07,0.0,0.0,2.21,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,87.11,0.0,4.73,2.84
0,1,1048,3.0,1.0,0.36,76.7,30.9,0.0,39.2,23.1,62.3,19.3,2.08,0.0,0.0,2.23,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,85.19,0.0,4.73,4.73
0,1,1048,3.0,1.0,0.36,100.0,14.4,0.0,17.6,16.0,33.6,4.8,2.11,0.0,0.0,2.26,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0,80.38,0.0,4.73,9.46
0,1,1048,3.0,1.0,0.36,84.2,25.6,0.0,28.9,13.7,42.6,10.9,2.07,0.0,0.0,2.21,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.0,83.33,0.0,6.63,4.73
0,1,1048,3.0,1.0,0.36,54.1,18.5,0.0,20.5,29.4,49.9,9.3,2.05,0.0,0.0,2.19,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,80.53,0.0,9.47,4.74
0,1,1073,3.0,1.0,0.36,100.0,33.5,0.0,35.5,15.5,51.0,17.1,2.08,0.0,0.0,2.23,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0
0,1,1073,3.0,1.0,0.36,98.1,33.3,0.0,37.2,15.5,52.7,16.5,2.08,0.0,0.0,2.23,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,94.65,0.0,0.0,0.0
