,Order,Temperature,pCH4_per_pO2,Contact time,R2,RMSE,MAE,n_estimators,max_depth,min_child_weight,gamma,subsample,colsample_bytree,learning_rate
1061,7099,839,3.5,1.296,0.706225791,1.019420212,0.684839745,557,24,4.253411889,0.041352158,0.592181786,0.518212247,0.087586564
1062,7138,839,3.5,1.368,0.706150406,1.019426404,0.686208582,746,35,4.427038421,0.007614093,0.965200039,0.539154193,0.078018875
1063,7162,839,3.5,1.44,0.706219561,1.019431022,0.686410503,870,32,2.532954032,0.020833091,0.641258265,0.649976435,0.087905177
1064,6658,839,3.75,0.648,0.706224038,1.019441815,0.68633183,779,25,6.532863343,0.002618297,0.791461791,0.646862903,0.051364204
1065,6617,839,3.75,0.72,0.706150797,1.019442863,0.685824961,291,42,4.278727904,0.046585158,0.609626131,0.622648787,0.063768323
1066,6535,839,3.75,0.792,0.706153105,1.019457175,0.685646615,881,44,3.586866615,0.012427443,0.633922233,0.603304155,0.037147921
1067,4070,839,3.75,0.864,0.70620273,1.019469924,0.68638721,263,10,3.875169485,0.00055375,0.565230933,0.533327225,0.063165129
1068,6345,839,3.75,0.936,0.706195036,1.019478647,0.686729582,601,30,2.787884358,0.011241884,0.832068926,0.517225697,0.097211128
1069,6744,839,3.75,1.008,0.70618799,1.019489695,0.686360081,472,12,4.923808041,0.008170666,0.810412437,0.56093049,0.053941206
1070,5737,839,3.75,1.08,0.706160341,1.019518946,0.685053906,864,47,4.485790048,0.002309752,0.715524532,0.538576573,0.024565362
1071,6239,839,3.75,1.152,0.706121333,1.019534367,0.686381736,548,7,3.354769446,0.008684532,0.849699742,0.519203787,0.038027102
1072,6555,839,3.75,1.224,0.706108196,1.019535074,0.685516991,577,36,2.522475642,0.106933215,0.59149819,0.531503856,0.024285265
1073,4772,839,3.75,1.296,0.706119811,1.019535632,0.686507962,305,46,3.627168396,0.010885595,0.90155347,0.554816235,0.067644948
1074,6028,839,3.75,1.368,0.706167727,1.01954806,0.686490764,838,41,3.77441995,0.034920502,0.56599852,0.563046045,0.078998768
1075,5968,839,3.75,1.44,0.706157102,1.019555791,0.685630599,957,20,5.775985419,0.015844626,0.672276206,0.514712146,0.045794442
1076,2634,839,4,0.648,0.706161793,1.019560496,0.686712914,917,34,2.226972156,0.016877533,0.60647852,0.646075221,0.07995239
1077,5294,839,4,0.72,0.706145937,1.019562497,0.686274845,830,7,2.430460524,0.009665493,0.91484186,0.568845518,0.050935609
1078,7332,839,4,0.792,0.706129479,1.019579504,0.685766388,925,21,5.309342282,0.017665798,0.757980035,0.610691525,0.048828303
1079,6806,839,4,0.864,0.706096643,1.019580119,0.686589983,609,36,3.175819359,0.005175426,0.967882139,0.603412018,0.039729627
1080,4527,839,4,0.936,0.706110025,1.019582711,0.686983341,268,16,5.799357908,0.009783875,0.553063236,0.587336437,0.092170355
1081,7771,839,4,1.008,0.706117894,1.019584428,0.687016918,824,2,2.441048669,0.084942235,0.660263765,0.793650577,0.070361581
1082,6845,839,4,1.08,0.706127957,1.01959668,0.686557305,691,25,6.576756551,0.014901595,0.649004879,0.559768395,0.054353669
1083,3700,839,4,1.152,0.70613989,1.019599652,0.687174472,328,18,3.071565616,0.006484402,0.693578866,0.637369043,0.058267639
1084,4593,839,4,1.224,0.706135279,1.019600741,0.687368388,897,4,4.247975302,0.021390162,0.770106025,0.532244552,0.040715451
1085,5903,839,4,1.296,0.706086892,1.019605744,0.686791213,911,3,7.525397122,0.002974147,0.748946807,0.549543078,0.086561363
1086,6410,839,4,1.368,0.706105157,1.019615379,0.686872755,395,3,6.764466313,0.020793008,0.521953803,0.545916121,0.096396593
1087,4270,839,4,1.44,0.706112866,1.019639428,0.686935816,356,14,7.47239533,0.005584435,0.979984737,0.522538629,0.095719113
1088,5925,839,4.25,0.648,0.706102152,1.019643244,0.685017033,865,47,2.443599715,0.010421695,0.796059025,0.566950901,0.048605499
1089,1816,839,4.25,0.72,0.706048198,1.019649503,0.686404063,783,5,7.691358052,0.181030352,0.708628358,0.530494786,0.076723471
1090,3639,839,4.25,0.792,0.706053821,1.019659229,0.685970287,474,4,7.611150907,0.031097968,0.849333456,0.648202371,0.079436222
1091,1900,839,4.25,0.864,0.706099686,1.01965935,0.68607235,936,19,5.751330966,0.095666977,0.547486882,0.599371676,0.095947158
1092,6320,839,4.25,0.936,0.706080846,1.019667941,0.686990548,754,26,7.594268088,0.005291187,0.886823226,0.598530403,0.056323256
1093,6782,839,4.25,1.008,0.706079751,1.019670783,0.686471882,948,37,2.003517882,0.031693798,0.532891771,0.588482681,0.092028998
1094,5862,839,4.25,1.08,0.706082205,1.019677844,0.686435324,788,32,1.228240694,0.018862558,0.585750279,0.603522304,0.086575287
1095,2622,839,4.25,1.152,0.706093515,1.019682055,0.686737307,870,5,3.866009539,0.007114055,0.986856125,0.646565787,0.029957792
1096,6571,839,4.25,1.224,0.705993131,1.0196944,0.686650108,360,39,3.998477652,0.0164487,0.54687599,0.593834766,0.099731872
1097,6444,839,4.25,1.296,0.705990086,1.01969515,0.685527664,899,8,5.13127247,0.00570232,0.842631594,0.661503874,0.044439868
1098,6912,839,4.25,1.368,0.706072127,1.01969937,0.686379621,633,3,3.616468252,0.016969472,0.501000583,0.984684554,0.051684437
1099,6198,839,4.25,1.44,0.70605095,1.019701666,0.6844278,260,21,5.145507247,0.004795049,0.839388541,0.545135585,0.064228413
1100,5863,839,4.5,0.648,0.706067594,1.019703188,0.686780214,608,34,2.916803353,0.010193484,0.682234796,0.526109741,0.049834762
1101,7648,839,4.5,0.72,0.70602019,1.019714333,0.687219044,923,48,3.195676005,0.012009501,0.648641637,0.562704863,0.028460557
1102,5881,839,4.5,0.792,0.706066078,1.019719541,0.686365968,770,3,5.733300258,0.010106189,0.54998103,0.9092565,0.048688921
1103,4477,839,4.5,0.864,0.706064349,1.019722552,0.687556234,607,2,3.964540938,0.106869785,0.738764525,0.642879698,0.096003275
1104,6030,839,4.5,0.936,0.706054971,1.019732961,0.686683197,883,5,4.782482756,0.023923828,0.75459452,0.535617429,0.035987366
1105,6633,839,4.5,1.008,0.705953188,1.019738625,0.685353188,741,46,4.376642105,0.015912449,0.735356282,0.566073892,0.030087778
1106,5982,839,4.5,1.08,0.705967966,1.019740731,0.687144723,826,15,7.1528095,0.057360876,0.8350931,0.603638622,0.019947656
1107,2365,839,4.5,1.152,0.706039099,1.019773336,0.687096831,922,11,7.803586262,0.019071301,0.839188777,0.591022269,0.09996985
1108,7119,839,4.5,1.224,0.706021777,1.019774123,0.685502834,794,11,4.256442592,0.009692285,0.866838534,0.565096552,0.061473061
1109,63,839,4.5,1.296,0.706032183,1.019782691,0.68619211,845,50,2.455080368,0.016987679,0.914130138,0.542751317,0.07562044
1110,6445,839,4.5,1.368,0.705965191,1.019785443,0.687759718,669,2,3.616725581,0.045119716,0.681612399,0.884885884,0.062097899
1111,7707,839,4.5,1.44,0.706001857,1.019785696,0.687054832,963,2,2.995004281,0.268739482,0.701156627,0.780179371,0.089831992
1112,2042,839,4.75,0.648,0.705967226,1.01978993,0.686600482,966,15,3.170602046,0.024782837,0.700327933,0.599809128,0.086658654
1113,6136,839,4.75,0.72,0.705974146,1.019799331,0.686380151,772,23,6.911019927,0.009484622,0.741199494,0.618843285,0.072425049
1114,2718,839,4.75,0.792,0.705993371,1.019807351,0.68640098,571,39,2.927853831,0.021780768,0.58332051,0.553727609,0.084384124
1115,6618,839,4.75,0.864,0.705988011,1.019809844,0.684582116,947,4,4.80395248,0.031603682,0.944331761,0.607128386,0.042049124
1116,1207,839,4.75,0.936,0.705961158,1.019815589,0.685989866,532,50,2.666461947,0.012197405,0.744608947,0.506766274,0.072419645
1117,4509,839,4.75,1.008,0.705953538,1.019819892,0.686775241,967,8,6.983326992,0.019390445,0.512533811,0.537479319,0.067996089
1118,2407,839,4.75,1.08,0.70598521,1.019821505,0.685703306,340,23,5.484926842,0.009866141,0.562548377,0.56829169,0.083824572
1119,6386,839,4.75,1.152,0.705965887,1.019825527,0.68698008,291,47,3.712122301,0.007876899,0.851563465,0.57182636,0.066072594
1120,7077,839,4.75,1.224,0.705978984,1.019825733,0.686155739,737,1,3.612964212,0.270230972,0.751794365,0.96409308,0.068807163
1121,2840,839,4.75,1.296,0.706009186,1.01982833,0.685660353,711,43,3.009979364,0.016719032,0.521572042,0.548967168,0.044079478
1122,4002,839,4.75,1.368,0.705995986,1.019839745,0.685252607,922,45,5.40003397,0.02990268,0.534628739,0.500024397,0.089739354
1123,6241,839,4.75,1.44,0.705984784,1.019840584,0.686618483,829,13,2.205279833,0.015745539,0.510608087,0.581515228,0.039282429
1124,3711,839,5,0.648,0.706000275,1.019843624,0.687198783,994,33,4.095826633,0.005565485,0.543992421,0.653406617,0.036942011
1125,7053,839,5,0.72,0.705863615,1.019860931,0.686286387,276,26,2.109560705,0.006009946,0.883809587,0.554490807,0.084195062
1126,6659,839,5,0.792,0.705924548,1.019872486,0.686741992,588,4,2.928943372,0.013214779,0.764926761,0.506608647,0.088621841
1127,3714,839,5,0.864,0.705982424,1.019874585,0.686469758,763,46,6.822841299,0.021815966,0.941694417,0.512300814,0.077008563
1128,955,839,5,0.936,0.705918014,1.019875266,0.686670965,848,18,4.042491488,0.218009905,0.842267937,0.642565636,0.060998282
1129,5775,839,5,1.008,0.705974173,1.019879109,0.686738727,584,40,6.455529552,0.032403386,0.60869472,0.545177187,0.099465669
1130,6784,839,5,1.08,0.705969797,1.019883446,0.686538848,912,12,6.760738675,0.02887663,0.551699185,0.639968228,0.086824822
1131,3703,839,5,1.152,0.705975215,1.019885297,0.686570354,474,4,5.428862362,0.009166684,0.99795328,0.5403873,0.056325472
1132,5838,839,5,1.224,0.70596786,1.019890058,0.686424332,863,15,7.134426008,0.026191907,0.762793718,0.55734475,0.086108039
1133,58,839,5,1.296,0.70596292,1.019894459,0.6863598,902,20,2.653704771,0.001730765,0.820557571,0.662995558,0.020803538
1134,6576,839,5,1.368,0.705911924,1.019917106,0.686160581,332,37,3.347149744,0.018933116,0.582808306,0.553613286,0.068408467
1135,2926,839,5,1.44,0.705940226,1.019917301,0.686770494,446,29,2.091621931,0.014024339,0.524177894,0.624001755,0.082458251
1136,6197,839,5.25,0.648,0.705866826,1.019936897,0.685096503,972,23,4.968067355,0.021557933,0.563650116,0.536387244,0.079075401
1137,5735,839,5.25,0.72,0.705871817,1.019939631,0.684946466,417,24,7.428984573,0.003881755,0.820231827,0.59771929,0.063090393
1138,6679,839,5.25,0.792,0.70593108,1.01994999,0.686657214,356,32,6.123927669,0.006789323,0.795438901,0.632448956,0.092213946
1139,6682,839,5.25,0.864,0.705916322,1.019957558,0.686717181,909,23,6.799351277,0.029357582,0.635495263,0.504388426,0.074210593
1140,4513,839,5.25,0.936,0.705872636,1.019960175,0.686880921,990,7,3.138309331,0.012941263,0.623731306,0.609966966,0.050189482
1141,4287,839,5.25,1.008,0.705926704,1.019961642,0.687070488,944,8,5.697327282,0.078293393,0.529657865,0.619123119,0.076840243
1142,4518,839,5.25,1.08,0.705874595,1.019991014,0.686748497,881,4,7.349905565,0.032352321,0.838164236,0.649020324,0.086906777
1143,6108,839,5.25,1.152,0.705764946,1.019994074,0.68608178,912,31,7.566516823,0.008548859,0.806916037,0.540998486,0.052240962
1144,4524,839,5.25,1.224,0.7058687,1.020001236,0.686955018,832,9,6.526000129,0.001165101,0.816696897,0.621054298,0.035356373
1145,4498,839,5.25,1.296,0.70584607,1.020006236,0.686259386,406,6,4.090366645,0.017858435,0.912961098,0.523252205,0.096698059
1146,1708,839,5.25,1.368,0.705840788,1.020009167,0.687830662,597,19,5.890221799,0.026748664,0.824605692,0.504007167,0.068633551
1147,6656,839,5.25,1.44,0.705882189,1.020019248,0.686470829,942,7,3.677295855,0.027785213,0.571686159,0.664874383,0.090514402
1148,7582,839,5.5,0.648,0.705856867,1.020021008,0.686486985,667,17,5.477673886,0.005435027,0.9850887,0.635723552,0.031299283
1149,6430,839,5.5,0.72,0.70587856,1.020036058,0.687366865,832,37,4.230767156,0.013343284,0.963519619,0.565061077,0.04589767
1150,6240,839,5.5,0.792,0.705871256,1.020037459,0.686482516,749,31,3.694005438,0.003785592,0.783707335,0.658977689,0.024233816
1151,7142,839,5.5,0.864,0.705805106,1.020037714,0.687088407,405,2,1.688634424,0.014445611,0.571582067,0.95045102,0.073821885
1152,6027,839,5.5,0.936,0.70588311,1.020041727,0.686679772,896,49,4.813724212,0.01861037,0.722347739,0.520875833,0.094271529
1153,6531,839,5.5,1.008,0.705827833,1.020077063,0.686023814,552,48,7.947939613,0.001127233,0.832162937,0.551934076,0.079790893
1154,3977,839,5.5,1.08,0.705862471,1.020078371,0.686468355,191,11,5.596814097,0.000278546,0.724424823,0.659298386,0.073615518
1155,2292,839,5.5,1.152,0.705863355,1.020081136,0.686395041,590,5,6.83099931,0.00779231,0.614814394,0.664962825,0.095130939
1156,4368,839,5.5,1.224,0.705839185,1.020083098,0.686501924,594,41,2.636713226,0.014897842,0.83993716,0.592427924,0.082248201
1157,1559,839,5.5,1.296,0.705792396,1.020093064,0.686072068,305,31,4.961475851,0.067532528,0.565696821,0.509874169,0.099372366
1158,3152,839,5.5,1.368,0.70585576,1.020094406,0.686967149,998,22,6.179592049,0.035316657,0.579662844,0.60169539,0.0843106
1159,7246,839,5.5,1.44,0.705835876,1.02009743,0.687234962,537,24,4.481672104,0.030993071,0.692967265,0.505896899,0.090908751
1160,5670,839,5.75,0.648,0.705817455,1.020099226,0.6860266,625,41,7.049767494,0.009456467,0.732104365,0.565930583,0.066253309
1161,6280,839,5.75,0.72,0.705840827,1.020107641,0.686438734,154,42,5.478296932,0.005125644,0.844015195,0.563536233,0.096773838
1162,6196,839,5.75,0.792,0.705830829,1.020109063,0.686348742,947,24,7.179824581,0.011537577,0.690110323,0.556332107,0.057238241
1163,6549,839,5.75,0.864,0.705711265,1.020110226,0.685821262,910,5,2.540214214,0.018751387,0.669827664,0.58208586,0.076942402
1164,5709,839,5.75,0.936,0.705728321,1.020120416,0.687118233,783,13,5.953735075,0.039548149,0.886676506,0.523122671,0.060619369
1165,2672,839,5.75,1.008,0.705821685,1.020121265,0.686596852,844,2,6.342692728,0.049222976,0.5458895,0.704424719,0.053685444
1166,6364,839,5.75,1.08,0.705832219,1.02012282,0.687084949,772,45,6.29865695,0.014083404,0.548038784,0.649732591,0.051702591
1167,3207,839,5.75,1.152,0.705820165,1.020123901,0.686146186,507,22,2.080642313,0.037612548,0.674989334,0.596109043,0.096899206
1168,6891,839,5.75,1.224,0.705825208,1.020127587,0.687094083,437,30,4.904502414,0.024042111,0.570767199,0.61767562,0.060999331
1169,5671,839,5.75,1.296,0.705800965,1.020127815,0.686585629,883,36,3.288094647,0.01703563,0.751604704,0.56948497,0.042762582
1170,1690,839,5.75,1.368,0.705759558,1.020149991,0.687162563,550,23,2.954467464,0.00972366,0.797301741,0.584837669,0.096249018
1171,4549,839,5.75,1.44,0.705808933,1.020154373,0.686689886,566,41,3.249013278,0.014543887,0.651090218,0.593698828,0.080877867
1172,6636,839,6,0.648,0.705802097,1.020157169,0.68613021,925,3,5.617630684,0.008157088,0.707206356,0.843577633,0.099624865
1173,6213,839,6,0.72,0.70570967,1.020164532,0.686748197,955,36,6.245385912,0.004967632,0.745561335,0.504682556,0.025318505
1174,7559,839,6,0.792,0.705762846,1.020165393,0.686938606,277,47,4.424854848,0.003309136,0.618433905,0.630744002,0.064267251
1175,786,839,6,0.864,0.705747476,1.020170936,0.687173661,246,22,4.076447768,0.006293033,0.998735396,0.651982313,0.090306149
1176,6909,839,6,0.936,0.705788278,1.020203871,0.687039802,410,38,4.096713899,0.004065342,0.997522859,0.606233826,0.084995699
1177,1016,839,6,1.008,0.705790959,1.020206689,0.686042499,590,2,7.559450088,0.019639467,0.581459271,0.96496889,0.098136051
1178,4510,839,6,1.08,0.705727554,1.020211698,0.686971745,833,2,3.627472211,0.006719264,0.704231291,0.767302901,0.06265448
1179,3963,839,6,1.152,0.705784752,1.02021313,0.687095983,643,40,6.802406916,0.002236356,0.797062884,0.558695927,0.030456823
1180,7496,839,6,1.224,0.705723406,1.020214024,0.686552913,914,15,2.180257615,0.013622499,0.507257456,0.569939497,0.036532607
1181,5985,839,6,1.296,0.705781097,1.020218609,0.686991811,733,49,3.745203945,0.106174568,0.572915589,0.500291268,0.058432463
1182,5734,839,6,1.368,0.705765227,1.020227467,0.684938027,330,37,7.151583259,0.029980366,0.85336512,0.614499005,0.092170299
1183,3964,839,6,1.44,0.705775741,1.020228752,0.686422053,865,25,4.220879229,0.02703723,0.630078986,0.502284822,0.090469597
1184,2625,862.2,1,0,0.705776628,1.020231612,0.68733723,513,42,3.909303959,0.006375797,0.999428921,0.581317555,0.086562665
1185,6892,862.2,1,0.072,0.705759774,1.020241035,0.687272462,593,15,2.555318542,0.004989561,0.892071041,0.571756752,0.061391994
1186,7288,862.2,1,0.144,0.705757659,1.020242209,0.686310681,963,23,2.192892827,0.009475962,0.858761401,0.603199561,0.032682777
1187,5946,862.2,1,0.216,0.705752595,1.020257316,0.686593205,227,29,5.270810473,0.003599447,0.633084523,0.542525708,0.079433026
1188,6031,862.2,1,0.288,0.705751051,1.020259992,0.685109103,328,41,2.601923569,0.012498128,0.722057477,0.535723628,0.08894084
1189,4310,862.2,1,0.36,0.705747156,1.020263568,0.686265453,835,2,6.724380271,0.041316006,0.687226842,0.682422899,0.076060178
1190,6641,862.2,1,0.432,0.705696494,1.020266299,0.687623345,586,32,5.530912875,0.027033905,0.699673998,0.547479983,0.076932085
1191,7454,862.2,1,0.504,0.705686952,1.020271104,0.686777808,307,48,4.520596451,0.001429188,0.67305458,0.555575078,0.069029597
1192,759,862.2,1,0.576,0.705747219,1.020272508,0.687176981,819,43,4.757906138,0.032366097,0.531519889,0.607032314,0.085918322
1193,4008,862.2,1.25,0,0.705744665,1.020275542,0.687445774,504,19,3.058171436,0.010647888,0.586100702,0.562149257,0.039255158
1194,4598,862.2,1.25,0.072,0.705743223,1.020280657,0.687069832,325,2,2.681851661,0.003717649,0.730771388,0.730038879,0.065707806
1195,2398,862.2,1.25,0.144,0.705726869,1.020285648,0.687341448,926,22,4.109460403,0.008814367,0.940681935,0.647105825,0.025376611
1196,872,862.2,1.25,0.216,0.705690549,1.02028731,0.686045402,372,38,3.984818341,0.020013381,0.52126815,0.598468272,0.067248396
1197,2749,862.2,1.25,0.288,0.705694411,1.0202933,0.686393433,804,23,3.381054633,0.011898198,0.965959521,0.561148733,0.052353839
1198,2233,862.2,1.25,0.36,0.705672749,1.020300466,0.68704713,436,2,1.8668229,0.0228589,0.669773921,0.871967597,0.076950958
1199,6282,862.2,1.25,0.432,0.705709282,1.020318282,0.686890457,599,30,2.596065484,0.015260989,0.552977126,0.524571463,0.084773646
1200,2045,862.2,1.25,0.504,0.705705161,1.020325034,0.686843925,761,7,2.238341382,0.014270656,0.850915657,0.635556497,0.046364493
1201,3954,862.2,1.25,0.576,0.705714855,1.020334309,0.686843515,984,45,3.809348154,0.003690593,0.538300316,0.811903744,0.040984166
1202,6258,862.2,1.5,0.648,0.705701923,1.020348465,0.687255837,575,46,1.928067508,0.004851351,0.625723775,0.589649641,0.081777645
1203,6448,862.2,1.5,0.72,0.705704152,1.020350318,0.687063902,578,22,3.234622207,0.010814777,0.805195673,0.631431448,0.032595764
1204,6913,862.2,1.5,0.792,0.705696489,1.020350746,0.686665528,769,2,2.958123729,0.020474488,0.776497428,0.933405781,0.061043233
1205,5988,862.2,1.5,0.864,0.705694921,1.020357299,0.687144679,403,37,4.974915644,0.00156829,0.859782137,0.63606055,0.055111049
1206,3174,862.2,1.5,0.936,0.70569181,1.020375545,0.687230059,599,25,1.204683148,0.009871506,0.500073943,0.530458775,0.083918547
1207,3156,862.2,1.5,1.008,0.705692871,1.020376816,0.687085867,592,20,5.06552009,0.018757464,0.617389882,0.544960733,0.090517178
1208,1815,862.2,1.5,1.08,0.705626802,1.020380102,0.687719919,249,2,4.638906989,0.006516853,0.830153914,0.737457694,0.073723203
1209,4528,862.2,1.5,1.152,0.705645414,1.020388322,0.687045916,980,2,2.776133244,0.00191428,0.62245104,0.812098705,0.043794989
1210,4494,862.2,1.5,1.224,0.705623939,1.020391292,0.686274446,572,30,7.904904881,0.001214351,0.971307611,0.525032131,0.030400703
1211,6847,862.2,1.5,1.296,0.705670408,1.020408214,0.686703666,577,46,3.530965047,0.044205192,0.542639521,0.566569655,0.094727528
1212,6554,862.2,1.5,1.368,0.70554824,1.020419624,0.68558614,808,11,3.743112975,0.012654512,0.872993065,0.566697676,0.096432028
1213,5987,862.2,1.5,1.44,0.705625859,1.020420962,0.687119259,260,43,4.682666664,0.005311292,0.946822433,0.51702916,0.092892714
