2024-03-05 11:55:32,806 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:55:33,440 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:55:33,444 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:55:33,444 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:55:33,912 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:55:33,917 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:55:33,917 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:55:34,108 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:55:34,112 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:55:34,112 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:55:45,155 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:55:45,159 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:55:45,159 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:56:03,968 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:56:03,972 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:56:03,973 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:56:04,791 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
2024-03-05 11:56:04,796 INFO    MainThread:38056 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2024-03-05 11:56:04,796 INFO    MainThread:38056 [wandb_init.py:_pause_backend():437] pausing backend
2024-03-05 11:56:04,811 INFO    MainThread:38056 [wandb_init.py:_resume_backend():442] resuming backend
