,Temperature,pCH4_per_pO2,Contact time,Y(C2)_predicted,Extrapolation Strength,Extrapolating Variables
6564,1140.6,1.75,1.08,23.332874,2,"['Temperature', 'Contact time']"
6565,1140.6,1.75,1.152,23.332874,2,"['Temperature', 'Contact time']"
6566,1140.6,1.75,1.224,23.332874,2,"['Temperature', 'Contact time']"
6567,1140.6,1.75,1.296,23.332874,2,"['Temperature', 'Contact time']"
6568,1140.6,1.75,1.368,23.332874,2,"['Temperature', 'Contact time']"
6569,1140.6,1.75,1.44,23.332874,2,"['Temperature', 'Contact time']"
6579,1140.6,2.0,0.648,21.44927628,2,"['Temperature', 'Contact time']"
6580,1140.6,2.0,0.72,21.44927628,2,"['Temperature', 'Contact time']"
6581,1140.6,2.0,0.792,21.44927628,2,"['Temperature', 'Contact time']"
6582,1140.6,2.0,0.864,21.44927628,2,"['Temperature', 'Contact time']"
6583,1140.6,2.0,0.936,21.44927628,2,"['Temperature', 'Contact time']"
6584,1140.6,2.0,1.008,21.44927628,2,"['Temperature', 'Contact time']"
6585,1140.6,2.0,1.08,21.44927628,2,"['Temperature', 'Contact time']"
6586,1140.6,2.0,1.152,21.44927628,2,"['Temperature', 'Contact time']"
6587,1140.6,2.0,1.224,21.44927628,2,"['Temperature', 'Contact time']"
6588,1140.6,2.0,1.296,21.44927628,2,"['Temperature', 'Contact time']"
6589,1140.6,2.0,1.368,21.44927628,2,"['Temperature', 'Contact time']"
6590,1140.6,2.0,1.44,21.44927628,2,"['Temperature', 'Contact time']"
6600,1140.6,2.25,0.648,19.55385063,2,"['Temperature', 'Contact time']"
6601,1140.6,2.25,0.72,19.55385063,2,"['Temperature', 'Contact time']"
6602,1140.6,2.25,0.792,19.55385063,2,"['Temperature', 'Contact time']"
6603,1140.6,2.25,0.864,19.55385063,2,"['Temperature', 'Contact time']"
6604,1140.6,2.25,0.936,19.55385063,2,"['Temperature', 'Contact time']"
6605,1140.6,2.25,1.008,19.55385063,2,"['Temperature', 'Contact time']"
6606,1140.6,2.25,1.08,19.55385063,2,"['Temperature', 'Contact time']"
6607,1140.6,2.25,1.152,19.55385063,2,"['Temperature', 'Contact time']"
6608,1140.6,2.25,1.224,19.55385063,2,"['Temperature', 'Contact time']"
6609,1140.6,2.25,1.296,19.55385063,2,"['Temperature', 'Contact time']"
6610,1140.6,2.25,1.368,19.55385063,2,"['Temperature', 'Contact time']"
6611,1140.6,2.25,1.44,19.55385063,2,"['Temperature', 'Contact time']"
6621,1140.6,2.5,0.648,19.31450059,2,"['Temperature', 'Contact time']"
6622,1140.6,2.5,0.72,19.31450059,2,"['Temperature', 'Contact time']"
6623,1140.6,2.5,0.792,19.31450059,2,"['Temperature', 'Contact time']"
6624,1140.6,2.5,0.864,19.31450059,2,"['Temperature', 'Contact time']"
6625,1140.6,2.5,0.936,19.31450059,2,"['Temperature', 'Contact time']"
6626,1140.6,2.5,1.008,19.31450059,2,"['Temperature', 'Contact time']"
6627,1140.6,2.5,1.08,19.31450059,2,"['Temperature', 'Contact time']"
6628,1140.6,2.5,1.152,19.31450059,2,"['Temperature', 'Contact time']"
6629,1140.6,2.5,1.224,19.31450059,2,"['Temperature', 'Contact time']"
6630,1140.6,2.5,1.296,19.31450059,2,"['Temperature', 'Contact time']"
6631,1140.6,2.5,1.368,19.31450059,2,"['Temperature', 'Contact time']"
6632,1140.6,2.5,1.44,19.31450059,2,"['Temperature', 'Contact time']"
6642,1140.6,2.75,0.648,19.39977832,2,"['Temperature', 'Contact time']"
6643,1140.6,2.75,0.72,19.39977832,2,"['Temperature', 'Contact time']"
6644,1140.6,2.75,0.792,19.39977832,2,"['Temperature', 'Contact time']"
6645,1140.6,2.75,0.864,19.39977832,2,"['Temperature', 'Contact time']"
6646,1140.6,2.75,0.936,19.39977832,2,"['Temperature', 'Contact time']"
6647,1140.6,2.75,1.008,19.39977832,2,"['Temperature', 'Contact time']"
6648,1140.6,2.75,1.08,19.39977832,2,"['Temperature', 'Contact time']"
6649,1140.6,2.75,1.152,19.39977832,2,"['Temperature', 'Contact time']"
6650,1140.6,2.75,1.224,19.39977832,2,"['Temperature', 'Contact time']"
6651,1140.6,2.75,1.296,19.39977832,2,"['Temperature', 'Contact time']"
6652,1140.6,2.75,1.368,19.39977832,2,"['Temperature', 'Contact time']"
6653,1140.6,2.75,1.44,19.39977832,2,"['Temperature', 'Contact time']"
6663,1140.6,3.0000000000000004,0.648,17.64198158,2,"['Temperature', 'Contact time']"
6664,1140.6,3.0000000000000004,0.72,17.64198158,2,"['Temperature', 'Contact time']"
6665,1140.6,3.0000000000000004,0.792,17.64198158,2,"['Temperature', 'Contact time']"
6666,1140.6,3.0000000000000004,0.864,17.64198158,2,"['Temperature', 'Contact time']"
6667,1140.6,3.0000000000000004,0.936,17.64198158,2,"['Temperature', 'Contact time']"
6668,1140.6,3.0000000000000004,1.008,17.64198158,2,"['Temperature', 'Contact time']"
6669,1140.6,3.0000000000000004,1.08,17.64198158,2,"['Temperature', 'Contact time']"
6670,1140.6,3.0000000000000004,1.152,17.64198158,2,"['Temperature', 'Contact time']"
6671,1140.6,3.0000000000000004,1.224,17.64198158,2,"['Temperature', 'Contact time']"
6672,1140.6,3.0000000000000004,1.296,17.64198158,2,"['Temperature', 'Contact time']"
6673,1140.6,3.0000000000000004,1.368,17.64198158,2,"['Temperature', 'Contact time']"
6674,1140.6,3.0000000000000004,1.44,17.64198158,2,"['Temperature', 'Contact time']"
6684,1140.6,3.25,0.648,17.64198158,2,"['Temperature', 'Contact time']"
6685,1140.6,3.25,0.72,17.64198158,2,"['Temperature', 'Contact time']"
6686,1140.6,3.25,0.792,17.64198158,2,"['Temperature', 'Contact time']"
6687,1140.6,3.25,0.864,17.64198158,2,"['Temperature', 'Contact time']"
6688,1140.6,3.25,0.936,17.64198158,2,"['Temperature', 'Contact time']"
6689,1140.6,3.25,1.008,17.64198158,2,"['Temperature', 'Contact time']"
6690,1140.6,3.25,1.08,17.64198158,2,"['Temperature', 'Contact time']"
6691,1140.6,3.25,1.152,17.64198158,2,"['Temperature', 'Contact time']"
6692,1140.6,3.25,1.224,17.64198158,2,"['Temperature', 'Contact time']"
6693,1140.6,3.25,1.296,17.64198158,2,"['Temperature', 'Contact time']"
6694,1140.6,3.25,1.368,17.64198158,2,"['Temperature', 'Contact time']"
6695,1140.6,3.25,1.44,17.64198158,2,"['Temperature', 'Contact time']"
6705,1140.6,3.5,0.648,17.64198158,2,"['Temperature', 'Contact time']"
6706,1140.6,3.5,0.72,17.64198158,2,"['Temperature', 'Contact time']"
6707,1140.6,3.5,0.792,17.64198158,2,"['Temperature', 'Contact time']"
6708,1140.6,3.5,0.864,17.64198158,2,"['Temperature', 'Contact time']"
6709,1140.6,3.5,0.936,17.64198158,2,"['Temperature', 'Contact time']"
6710,1140.6,3.5,1.008,17.64198158,2,"['Temperature', 'Contact time']"
6711,1140.6,3.5,1.08,17.64198158,2,"['Temperature', 'Contact time']"
6712,1140.6,3.5,1.152,17.64198158,2,"['Temperature', 'Contact time']"
6713,1140.6,3.5,1.224,17.64198158,2,"['Temperature', 'Contact time']"
6714,1140.6,3.5,1.296,17.64198158,2,"['Temperature', 'Contact time']"
6715,1140.6,3.5,1.368,17.64198158,2,"['Temperature', 'Contact time']"
6716,1140.6,3.5,1.44,17.64198158,2,"['Temperature', 'Contact time']"
6726,1140.6,3.75,0.648,17.64198158,2,"['Temperature', 'Contact time']"
6727,1140.6,3.75,0.72,17.64198158,2,"['Temperature', 'Contact time']"
6728,1140.6,3.75,0.792,17.64198158,2,"['Temperature', 'Contact time']"
6729,1140.6,3.75,0.864,17.64198158,2,"['Temperature', 'Contact time']"
6730,1140.6,3.75,0.936,17.64198158,2,"['Temperature', 'Contact time']"
6731,1140.6,3.75,1.008,17.64198158,2,"['Temperature', 'Contact time']"
6732,1140.6,3.75,1.08,17.64198158,2,"['Temperature', 'Contact time']"
6733,1140.6,3.75,1.152,17.64198158,2,"['Temperature', 'Contact time']"
6734,1140.6,3.75,1.224,17.64198158,2,"['Temperature', 'Contact time']"
6735,1140.6,3.75,1.296,17.64198158,2,"['Temperature', 'Contact time']"
6736,1140.6,3.75,1.368,17.64198158,2,"['Temperature', 'Contact time']"
6737,1140.6,3.75,1.44,17.64198158,2,"['Temperature', 'Contact time']"
6747,1140.6,4.0,0.648,17.12449844,2,"['Temperature', 'Contact time']"
6748,1140.6,4.0,0.72,17.12449844,2,"['Temperature', 'Contact time']"
6749,1140.6,4.0,0.792,17.12449844,2,"['Temperature', 'Contact time']"
6750,1140.6,4.0,0.864,17.12449844,2,"['Temperature', 'Contact time']"
6751,1140.6,4.0,0.936,17.12449844,2,"['Temperature', 'Contact time']"
6752,1140.6,4.0,1.008,17.12449844,2,"['Temperature', 'Contact time']"
6753,1140.6,4.0,1.08,17.12449844,2,"['Temperature', 'Contact time']"
6754,1140.6,4.0,1.152,17.12449844,2,"['Temperature', 'Contact time']"
6755,1140.6,4.0,1.224,17.12449844,2,"['Temperature', 'Contact time']"
6756,1140.6,4.0,1.296,17.12449844,2,"['Temperature', 'Contact time']"
6757,1140.6,4.0,1.368,17.12449844,2,"['Temperature', 'Contact time']"
6758,1140.6,4.0,1.44,17.12449844,2,"['Temperature', 'Contact time']"
6768,1140.6,4.25,0.648,17.12449844,2,"['Temperature', 'Contact time']"
6769,1140.6,4.25,0.72,17.12449844,2,"['Temperature', 'Contact time']"
6770,1140.6,4.25,0.792,17.12449844,2,"['Temperature', 'Contact time']"
6771,1140.6,4.25,0.864,17.12449844,2,"['Temperature', 'Contact time']"
6772,1140.6,4.25,0.936,17.12449844,2,"['Temperature', 'Contact time']"
6773,1140.6,4.25,1.008,17.12449844,2,"['Temperature', 'Contact time']"
6774,1140.6,4.25,1.08,17.12449844,2,"['Temperature', 'Contact time']"
6775,1140.6,4.25,1.152,17.12449844,2,"['Temperature', 'Contact time']"
6776,1140.6,4.25,1.224,17.12449844,2,"['Temperature', 'Contact time']"
6777,1140.6,4.25,1.296,17.12449844,2,"['Temperature', 'Contact time']"
6778,1140.6,4.25,1.368,17.12449844,2,"['Temperature', 'Contact time']"
6779,1140.6,4.25,1.44,17.12449844,2,"['Temperature', 'Contact time']"
6789,1140.6,4.499999999999999,0.648,17.12449844,2,"['Temperature', 'Contact time']"
6790,1140.6,4.499999999999999,0.72,17.12449844,2,"['Temperature', 'Contact time']"
6791,1140.6,4.499999999999999,0.792,17.12449844,2,"['Temperature', 'Contact time']"
6792,1140.6,4.499999999999999,0.864,17.12449844,2,"['Temperature', 'Contact time']"
6793,1140.6,4.499999999999999,0.936,17.12449844,2,"['Temperature', 'Contact time']"
6794,1140.6,4.499999999999999,1.008,17.12449844,2,"['Temperature', 'Contact time']"
6795,1140.6,4.499999999999999,1.08,17.12449844,2,"['Temperature', 'Contact time']"
6796,1140.6,4.499999999999999,1.152,17.12449844,2,"['Temperature', 'Contact time']"
6797,1140.6,4.499999999999999,1.224,17.12449844,2,"['Temperature', 'Contact time']"
6798,1140.6,4.499999999999999,1.296,17.12449844,2,"['Temperature', 'Contact time']"
6799,1140.6,4.499999999999999,1.368,17.12449844,2,"['Temperature', 'Contact time']"
6800,1140.6,4.499999999999999,1.44,17.12449844,2,"['Temperature', 'Contact time']"
6810,1140.6,4.749999999999999,0.648,17.12449844,2,"['Temperature', 'Contact time']"
6811,1140.6,4.749999999999999,0.72,17.12449844,2,"['Temperature', 'Contact time']"
6812,1140.6,4.749999999999999,0.792,17.12449844,2,"['Temperature', 'Contact time']"
6813,1140.6,4.749999999999999,0.864,17.12449844,2,"['Temperature', 'Contact time']"
6814,1140.6,4.749999999999999,0.936,17.12449844,2,"['Temperature', 'Contact time']"
6815,1140.6,4.749999999999999,1.008,17.12449844,2,"['Temperature', 'Contact time']"
6816,1140.6,4.749999999999999,1.08,17.12449844,2,"['Temperature', 'Contact time']"
6817,1140.6,4.749999999999999,1.152,17.12449844,2,"['Temperature', 'Contact time']"
6818,1140.6,4.749999999999999,1.224,17.12449844,2,"['Temperature', 'Contact time']"
6819,1140.6,4.749999999999999,1.296,17.12449844,2,"['Temperature', 'Contact time']"
6820,1140.6,4.749999999999999,1.368,17.12449844,2,"['Temperature', 'Contact time']"
6821,1140.6,4.749999999999999,1.44,17.12449844,2,"['Temperature', 'Contact time']"
6831,1140.6,5.0,0.648,16.29506937,2,"['Temperature', 'Contact time']"
6832,1140.6,5.0,0.72,16.29506937,2,"['Temperature', 'Contact time']"
6833,1140.6,5.0,0.792,16.29506937,2,"['Temperature', 'Contact time']"
6834,1140.6,5.0,0.864,16.29506937,2,"['Temperature', 'Contact time']"
6835,1140.6,5.0,0.936,16.29506937,2,"['Temperature', 'Contact time']"
6836,1140.6,5.0,1.008,16.29506937,2,"['Temperature', 'Contact time']"
6837,1140.6,5.0,1.08,16.29506937,2,"['Temperature', 'Contact time']"
6838,1140.6,5.0,1.152,16.29506937,2,"['Temperature', 'Contact time']"
6839,1140.6,5.0,1.224,16.29506937,2,"['Temperature', 'Contact time']"
6840,1140.6,5.0,1.296,16.29506937,2,"['Temperature', 'Contact time']"
6841,1140.6,5.0,1.368,16.29506937,2,"['Temperature', 'Contact time']"
6842,1140.6,5.0,1.44,16.29506937,2,"['Temperature', 'Contact time']"
6852,1140.6,5.25,0.648,16.29506937,2,"['Temperature', 'Contact time']"
6853,1140.6,5.25,0.72,16.29506937,2,"['Temperature', 'Contact time']"
6854,1140.6,5.25,0.792,16.29506937,2,"['Temperature', 'Contact time']"
6855,1140.6,5.25,0.864,16.29506937,2,"['Temperature', 'Contact time']"
6856,1140.6,5.25,0.936,16.29506937,2,"['Temperature', 'Contact time']"
6857,1140.6,5.25,1.008,16.29506937,2,"['Temperature', 'Contact time']"
6858,1140.6,5.25,1.08,16.29506937,2,"['Temperature', 'Contact time']"
6859,1140.6,5.25,1.152,16.29506937,2,"['Temperature', 'Contact time']"
6860,1140.6,5.25,1.224,16.29506937,2,"['Temperature', 'Contact time']"
6861,1140.6,5.25,1.296,16.29506937,2,"['Temperature', 'Contact time']"
6862,1140.6,5.25,1.368,16.29506937,2,"['Temperature', 'Contact time']"
6863,1140.6,5.25,1.44,16.29506937,2,"['Temperature', 'Contact time']"
6873,1140.6,5.5,0.648,16.29506937,2,"['Temperature', 'Contact time']"
6874,1140.6,5.5,0.72,16.29506937,2,"['Temperature', 'Contact time']"
6875,1140.6,5.5,0.792,16.29506937,2,"['Temperature', 'Contact time']"
6876,1140.6,5.5,0.864,16.29506937,2,"['Temperature', 'Contact time']"
6877,1140.6,5.5,0.936,16.29506937,2,"['Temperature', 'Contact time']"
6878,1140.6,5.5,1.008,16.29506937,2,"['Temperature', 'Contact time']"
6879,1140.6,5.5,1.08,16.29506937,2,"['Temperature', 'Contact time']"
6880,1140.6,5.5,1.152,16.29506937,2,"['Temperature', 'Contact time']"
6881,1140.6,5.5,1.224,16.29506937,2,"['Temperature', 'Contact time']"
6882,1140.6,5.5,1.296,16.29506937,2,"['Temperature', 'Contact time']"
6883,1140.6,5.5,1.368,16.29506937,2,"['Temperature', 'Contact time']"
6884,1140.6,5.5,1.44,16.29506937,2,"['Temperature', 'Contact time']"
6894,1140.6,5.75,0.648,16.29506937,2,"['Temperature', 'Contact time']"
6895,1140.6,5.75,0.72,16.29506937,2,"['Temperature', 'Contact time']"
6896,1140.6,5.75,0.792,16.29506937,2,"['Temperature', 'Contact time']"
6897,1140.6,5.75,0.864,16.29506937,2,"['Temperature', 'Contact time']"
6898,1140.6,5.75,0.936,16.29506937,2,"['Temperature', 'Contact time']"
6899,1140.6,5.75,1.008,16.29506937,2,"['Temperature', 'Contact time']"
6900,1140.6,5.75,1.08,16.29506937,2,"['Temperature', 'Contact time']"
6901,1140.6,5.75,1.152,16.29506937,2,"['Temperature', 'Contact time']"
6902,1140.6,5.75,1.224,16.29506937,2,"['Temperature', 'Contact time']"
6903,1140.6,5.75,1.296,16.29506937,2,"['Temperature', 'Contact time']"
6904,1140.6,5.75,1.368,16.29506937,2,"['Temperature', 'Contact time']"
6905,1140.6,5.75,1.44,16.29506937,2,"['Temperature', 'Contact time']"
6915,1140.6,6.000000000000001,0.648,16.29506937,2,"['Temperature', 'Contact time']"
6916,1140.6,6.000000000000001,0.72,16.29506937,2,"['Temperature', 'Contact time']"
6917,1140.6,6.000000000000001,0.792,16.29506937,2,"['Temperature', 'Contact time']"
6918,1140.6,6.000000000000001,0.864,16.29506937,2,"['Temperature', 'Contact time']"
6919,1140.6,6.000000000000001,0.936,16.29506937,2,"['Temperature', 'Contact time']"
6920,1140.6,6.000000000000001,1.008,16.29506937,2,"['Temperature', 'Contact time']"
6921,1140.6,6.000000000000001,1.08,16.29506937,2,"['Temperature', 'Contact time']"
6922,1140.6,6.000000000000001,1.152,16.29506937,2,"['Temperature', 'Contact time']"
6923,1140.6,6.000000000000001,1.224,16.29506937,2,"['Temperature', 'Contact time']"
6924,1140.6,6.000000000000001,1.296,16.29506937,2,"['Temperature', 'Contact time']"
6925,1140.6,6.000000000000001,1.368,16.29506937,2,"['Temperature', 'Contact time']"
6926,1140.6,6.000000000000001,1.44,16.29506937,2,"['Temperature', 'Contact time']"
6927,1163.8,1.0,0.0,25.28438002,2,"['Temperature', 'pCH4_per_pO2']"
6928,1163.8,1.0,0.072,24.81064138,2,"['Temperature', 'pCH4_per_pO2']"
6929,1163.8,1.0,0.144,19.62937774,2,"['Temperature', 'pCH4_per_pO2']"
6930,1163.8,1.0,0.216,19.25569512,2,"['Temperature', 'pCH4_per_pO2']"
6931,1163.8,1.0,0.288,19.25569512,2,"['Temperature', 'pCH4_per_pO2']"
6932,1163.8,1.0,0.36,25.06936897,2,"['Temperature', 'pCH4_per_pO2']"
6933,1163.8,1.0,0.432,21.90206796,2,"['Temperature', 'pCH4_per_pO2']"
6934,1163.8,1.0,0.504,21.90206796,2,"['Temperature', 'pCH4_per_pO2']"
6935,1163.8,1.0,0.576,25.07122104,2,"['Temperature', 'pCH4_per_pO2']"
6948,1163.8,1.25,0.0,25.28438002,2,"['Temperature', 'pCH4_per_pO2']"
6949,1163.8,1.25,0.072,24.81064138,2,"['Temperature', 'pCH4_per_pO2']"
6950,1163.8,1.25,0.144,19.62937774,2,"['Temperature', 'pCH4_per_pO2']"
6951,1163.8,1.25,0.216,19.25569512,2,"['Temperature', 'pCH4_per_pO2']"
6952,1163.8,1.25,0.288,19.25569512,2,"['Temperature', 'pCH4_per_pO2']"
6953,1163.8,1.25,0.36,25.06936897,2,"['Temperature', 'pCH4_per_pO2']"
6954,1163.8,1.25,0.432,21.90206796,2,"['Temperature', 'pCH4_per_pO2']"
6955,1163.8,1.25,0.504,21.90206796,2,"['Temperature', 'pCH4_per_pO2']"
6956,1163.8,1.25,0.576,25.07122104,2,"['Temperature', 'pCH4_per_pO2']"
6978,1163.8,1.5000000000000002,0.648,25.07122104,2,"['Temperature', 'Contact time']"
6979,1163.8,1.5000000000000002,0.72,25.07122104,2,"['Temperature', 'Contact time']"
6980,1163.8,1.5000000000000002,0.792,25.07122104,2,"['Temperature', 'Contact time']"
6981,1163.8,1.5000000000000002,0.864,25.07122104,2,"['Temperature', 'Contact time']"
6982,1163.8,1.5000000000000002,0.936,25.07122104,2,"['Temperature', 'Contact time']"
6983,1163.8,1.5000000000000002,1.008,25.07122104,2,"['Temperature', 'Contact time']"
6984,1163.8,1.5000000000000002,1.08,25.07122104,2,"['Temperature', 'Contact time']"
6985,1163.8,1.5000000000000002,1.152,25.07122104,2,"['Temperature', 'Contact time']"
6986,1163.8,1.5000000000000002,1.224,25.07122104,2,"['Temperature', 'Contact time']"
6987,1163.8,1.5000000000000002,1.296,25.07122104,2,"['Temperature', 'Contact time']"
6988,1163.8,1.5000000000000002,1.368,25.07122104,2,"['Temperature', 'Contact time']"
6989,1163.8,1.5000000000000002,1.44,25.07122104,2,"['Temperature', 'Contact time']"
6999,1163.8,1.75,0.648,25.07122104,2,"['Temperature', 'Contact time']"
7000,1163.8,1.75,0.72,25.07122104,2,"['Temperature', 'Contact time']"
7001,1163.8,1.75,0.792,25.07122104,2,"['Temperature', 'Contact time']"
7002,1163.8,1.75,0.864,25.07122104,2,"['Temperature', 'Contact time']"
7003,1163.8,1.75,0.936,25.07122104,2,"['Temperature', 'Contact time']"
7004,1163.8,1.75,1.008,25.07122104,2,"['Temperature', 'Contact time']"
7005,1163.8,1.75,1.08,25.07122104,2,"['Temperature', 'Contact time']"
7006,1163.8,1.75,1.152,25.07122104,2,"['Temperature', 'Contact time']"
7007,1163.8,1.75,1.224,25.07122104,2,"['Temperature', 'Contact time']"
7008,1163.8,1.75,1.296,25.07122104,2,"['Temperature', 'Contact time']"
7009,1163.8,1.75,1.368,25.07122104,2,"['Temperature', 'Contact time']"
7010,1163.8,1.75,1.44,25.07122104,2,"['Temperature', 'Contact time']"
7020,1163.8,2.0,0.648,23.15169049,2,"['Temperature', 'Contact time']"
7021,1163.8,2.0,0.72,23.15169049,2,"['Temperature', 'Contact time']"
7022,1163.8,2.0,0.792,23.15169049,2,"['Temperature', 'Contact time']"
7023,1163.8,2.0,0.864,23.15169049,2,"['Temperature', 'Contact time']"
7024,1163.8,2.0,0.936,23.15169049,2,"['Temperature', 'Contact time']"
7025,1163.8,2.0,1.008,23.15169049,2,"['Temperature', 'Contact time']"
7026,1163.8,2.0,1.08,23.15169049,2,"['Temperature', 'Contact time']"
7027,1163.8,2.0,1.152,23.15169049,2,"['Temperature', 'Contact time']"
7028,1163.8,2.0,1.224,23.15169049,2,"['Temperature', 'Contact time']"
7029,1163.8,2.0,1.296,23.15169049,2,"['Temperature', 'Contact time']"
7030,1163.8,2.0,1.368,23.15169049,2,"['Temperature', 'Contact time']"
7031,1163.8,2.0,1.44,23.15169049,2,"['Temperature', 'Contact time']"
7041,1163.8,2.25,0.648,21.26245853,2,"['Temperature', 'Contact time']"
7042,1163.8,2.25,0.72,21.26245853,2,"['Temperature', 'Contact time']"
7043,1163.8,2.25,0.792,21.26245853,2,"['Temperature', 'Contact time']"
7044,1163.8,2.25,0.864,21.26245853,2,"['Temperature', 'Contact time']"
7045,1163.8,2.25,0.936,21.26245853,2,"['Temperature', 'Contact time']"
7046,1163.8,2.25,1.008,21.26245853,2,"['Temperature', 'Contact time']"
7047,1163.8,2.25,1.08,21.26245853,2,"['Temperature', 'Contact time']"
7048,1163.8,2.25,1.152,21.26245853,2,"['Temperature', 'Contact time']"
7049,1163.8,2.25,1.224,21.26245853,2,"['Temperature', 'Contact time']"
7050,1163.8,2.25,1.296,21.26245853,2,"['Temperature', 'Contact time']"
7051,1163.8,2.25,1.368,21.26245853,2,"['Temperature', 'Contact time']"
7052,1163.8,2.25,1.44,21.26245853,2,"['Temperature', 'Contact time']"
7062,1163.8,2.5,0.648,21.02310849,2,"['Temperature', 'Contact time']"
7063,1163.8,2.5,0.72,21.02310849,2,"['Temperature', 'Contact time']"
7064,1163.8,2.5,0.792,21.02310849,2,"['Temperature', 'Contact time']"
7065,1163.8,2.5,0.864,21.02310849,2,"['Temperature', 'Contact time']"
7066,1163.8,2.5,0.936,21.02310849,2,"['Temperature', 'Contact time']"
7067,1163.8,2.5,1.008,21.02310849,2,"['Temperature', 'Contact time']"
7068,1163.8,2.5,1.08,21.02310849,2,"['Temperature', 'Contact time']"
7069,1163.8,2.5,1.152,21.02310849,2,"['Temperature', 'Contact time']"
7070,1163.8,2.5,1.224,21.02310849,2,"['Temperature', 'Contact time']"
7071,1163.8,2.5,1.296,21.02310849,2,"['Temperature', 'Contact time']"
7072,1163.8,2.5,1.368,21.02310849,2,"['Temperature', 'Contact time']"
7073,1163.8,2.5,1.44,21.02310849,2,"['Temperature', 'Contact time']"
7083,1163.8,2.75,0.648,21.10838327,2,"['Temperature', 'Contact time']"
7084,1163.8,2.75,0.72,21.10838327,2,"['Temperature', 'Contact time']"
7085,1163.8,2.75,0.792,21.10838327,2,"['Temperature', 'Contact time']"
7086,1163.8,2.75,0.864,21.10838327,2,"['Temperature', 'Contact time']"
7087,1163.8,2.75,0.936,21.10838327,2,"['Temperature', 'Contact time']"
7088,1163.8,2.75,1.008,21.10838327,2,"['Temperature', 'Contact time']"
7089,1163.8,2.75,1.08,21.10838327,2,"['Temperature', 'Contact time']"
7090,1163.8,2.75,1.152,21.10838327,2,"['Temperature', 'Contact time']"
7091,1163.8,2.75,1.224,21.10838327,2,"['Temperature', 'Contact time']"
7092,1163.8,2.75,1.296,21.10838327,2,"['Temperature', 'Contact time']"
7093,1163.8,2.75,1.368,21.10838327,2,"['Temperature', 'Contact time']"
7094,1163.8,2.75,1.44,21.10838327,2,"['Temperature', 'Contact time']"
7104,1163.8,3.0000000000000004,0.648,19.40835409,2,"['Temperature', 'Contact time']"
7105,1163.8,3.0000000000000004,0.72,19.40835409,2,"['Temperature', 'Contact time']"
7106,1163.8,3.0000000000000004,0.792,19.40835409,2,"['Temperature', 'Contact time']"
7107,1163.8,3.0000000000000004,0.864,19.40835409,2,"['Temperature', 'Contact time']"
7108,1163.8,3.0000000000000004,0.936,19.40835409,2,"['Temperature', 'Contact time']"
7109,1163.8,3.0000000000000004,1.008,19.40835409,2,"['Temperature', 'Contact time']"
7110,1163.8,3.0000000000000004,1.08,19.40835409,2,"['Temperature', 'Contact time']"
7111,1163.8,3.0000000000000004,1.152,19.40835409,2,"['Temperature', 'Contact time']"
7112,1163.8,3.0000000000000004,1.224,19.40835409,2,"['Temperature', 'Contact time']"
7113,1163.8,3.0000000000000004,1.296,19.40835409,2,"['Temperature', 'Contact time']"
7114,1163.8,3.0000000000000004,1.368,19.40835409,2,"['Temperature', 'Contact time']"
7115,1163.8,3.0000000000000004,1.44,19.40835409,2,"['Temperature', 'Contact time']"
7125,1163.8,3.25,0.648,19.40835409,2,"['Temperature', 'Contact time']"
7126,1163.8,3.25,0.72,19.40835409,2,"['Temperature', 'Contact time']"
7127,1163.8,3.25,0.792,19.40835409,2,"['Temperature', 'Contact time']"
7128,1163.8,3.25,0.864,19.40835409,2,"['Temperature', 'Contact time']"
7129,1163.8,3.25,0.936,19.40835409,2,"['Temperature', 'Contact time']"
7130,1163.8,3.25,1.008,19.40835409,2,"['Temperature', 'Contact time']"
7131,1163.8,3.25,1.08,19.40835409,2,"['Temperature', 'Contact time']"
7132,1163.8,3.25,1.152,19.40835409,2,"['Temperature', 'Contact time']"
7133,1163.8,3.25,1.224,19.40835409,2,"['Temperature', 'Contact time']"
7134,1163.8,3.25,1.296,19.40835409,2,"['Temperature', 'Contact time']"
7135,1163.8,3.25,1.368,19.40835409,2,"['Temperature', 'Contact time']"
7136,1163.8,3.25,1.44,19.40835409,2,"['Temperature', 'Contact time']"
7146,1163.8,3.5,0.648,19.40835409,2,"['Temperature', 'Contact time']"
7147,1163.8,3.5,0.72,19.40835409,2,"['Temperature', 'Contact time']"
7148,1163.8,3.5,0.792,19.40835409,2,"['Temperature', 'Contact time']"
7149,1163.8,3.5,0.864,19.40835409,2,"['Temperature', 'Contact time']"
7150,1163.8,3.5,0.936,19.40835409,2,"['Temperature', 'Contact time']"
7151,1163.8,3.5,1.008,19.40835409,2,"['Temperature', 'Contact time']"
7152,1163.8,3.5,1.08,19.40835409,2,"['Temperature', 'Contact time']"
7153,1163.8,3.5,1.152,19.40835409,2,"['Temperature', 'Contact time']"
7154,1163.8,3.5,1.224,19.40835409,2,"['Temperature', 'Contact time']"
7155,1163.8,3.5,1.296,19.40835409,2,"['Temperature', 'Contact time']"
7156,1163.8,3.5,1.368,19.40835409,2,"['Temperature', 'Contact time']"
7157,1163.8,3.5,1.44,19.40835409,2,"['Temperature', 'Contact time']"
7167,1163.8,3.75,0.648,19.40835409,2,"['Temperature', 'Contact time']"
7168,1163.8,3.75,0.72,19.40835409,2,"['Temperature', 'Contact time']"
