Temperature,pCH4_per_pO2,Contact time,Y(C2)_predicted,mean,std
1073,3,0.36,16.69462651,0.8389495,0.58073074
1073,3,0.36,16.69462651,0.8389495,0.58073074
903,3,0.37,0.427435794,-0.5183363,0.3567018
918,3,0.37,0.427435794,-0.5183363,0.3567018
933,3,0.37,1.461190573,-0.5183363,0.3567018
958,3,0.37,2.24500282,-0.5183363,0.3567018
973,3,0.37,2.480979227,-0.5183363,0.3567018
1008,3,0.37,4.401250498,-0.5171319,0.35523272
1023,3,0.37,9.717078236,0.13961525,0.09128959
993,3,0.19,0.456602098,-0.53857887,0.3753474
1018,3,0.19,4.333238406,-0.53780496,0.374349
1038,3,0.19,7.223017651,0.059457,0.0710595
1073,3,0.19,10.44274641,0.7209213,0.46802905
1093,3,0.19,12.80682413,0.7209213,0.46802905
1113,3,0.19,13.1837118,0.7676873,0.50937665
1128,3,0.19,11.58767097,0.7676873,0.50937665
988,3,0.09,2.37115751,-0.42057484,0.27651596
1013,3,0.09,6.241412508,-0.418023,0.27450794
1038,3,0.09,9.595384786,0.37499192,0.28053588
1073,3,0.09,13.61863644,0.87012,0.6111669
1098,3,0.09,17.60278481,0.92414683,0.6658822
1113,3,0.09,17.49054458,0.9221702,0.6630881
1133,3,0.09,17.56288725,0.9221702,0.6630881
1148,3,0.09,18.71972513,0.9221702,0.6630881
1113,3,0.04,12.47728205,0.888176,0.62544817
1053,3,0.04,4.542570677,0.3570025,0.25742394
1073,3,0.04,8.057064387,0.8364646,0.57622695
1093,3,0.04,12.1003826,0.8364646,0.57622695
1133,3,0.04,12.54962031,0.888176,0.62544817
1153,3,0.04,14.3759319,0.888176,0.62544817
1173,3,0.04,14.0011245,0.888176,0.62544817
1073,3,0,18.30700768,0.8364646,0.57622695
1073,3,0,18.30700768,0.8364646,0.57622695
1048,3,0,18.40977113,0.3570025,0.25742394
1023,3,0,16.00186352,0.32712373,0.22521351
1048,3,0,18.40977113,0.3570025,0.25742394
1023,3,0,16.00186352,0.32712373,0.22521351
723,4,0.01,0,-0.4255249,0.2811681
748,4,0.01,0,-0.4255249,0.2811681
773,4,0.01,0,-0.4255249,0.2811681
798,4,0.01,0,-0.4255249,0.2811681
823,4,0.01,0,-0.4255249,0.2811681
848,4,0.01,0,-0.4255249,0.2811681
873,4,0.01,0,-0.4255249,0.2811681
898,4,0.01,0,-0.4255249,0.2811681
923,4,0.01,0,-0.4255249,0.2811681
1073,2,0.36,19.64492159,0.8389495,0.58073074
823,4,0.07,2.012875387,-0.42057484,0.27651596
873,4,0.07,2.012875387,-0.42057484,0.27651596
923,4,0.07,2.14746635,-0.42057484,0.27651596
1023,3,0.36,14.23675272,0.35176635,0.2623705
1073,3,0.36,16.69462651,0.8389495,0.58073074
1123,3,0.36,17.28257817,0.8843569,0.6241626
723,1,0,9.551309758,-0.4255249,0.2811681
723,1,0.072,6.994392112,-0.42057484,0.27651596
723,1,0.144,3.243188454,-0.53857887,0.3753474
723,1,0.216,2.962152095,-0.53857887,0.3753474
723,1,0.288,2.962152095,-0.53857887,0.3753474
723,1,0.36,9.589847711,-0.42678973,0.28368673
723,1,0.432,6.617509592,-0.51869416,0.35713157
723,1,0.504,6.617509592,-0.51869416,0.35713157
723,1,0.576,9.933110279,-0.51869416,0.35713157
723,1,0.648,9.933110279,-0.51869416,0.35713157
723,1,0.72,9.933110279,-0.51869416,0.35713157
723,1,0.792,9.933110279,-0.51869416,0.35713157
723,1,0.864,9.933110279,-0.51869416,0.35713157
723,1,0.936,9.933110279,-0.51869416,0.35713157
723,1,1.008,9.933110279,-0.51869416,0.35713157
723,1,1.08,9.933110279,-0.51869416,0.35713157
723,1,1.152,9.933110279,-0.51869416,0.35713157
723,1,1.224,9.933110279,-0.51869416,0.35713157
723,1,1.296,9.933110279,-0.51869416,0.35713157
723,1,1.368,9.933110279,-0.51869416,0.35713157
723,1,1.44,9.933110279,-0.51869416,0.35713157
723,1.25,0,9.551309758,-0.4255249,0.2811681
723,1.25,0.072,6.994392112,-0.42057484,0.27651596
723,1.25,0.144,3.243188454,-0.53857887,0.3753474
723,1.25,0.216,2.962152095,-0.53857887,0.3753474
723,1.25,0.288,2.962152095,-0.53857887,0.3753474
723,1.25,0.36,9.589847711,-0.42678973,0.28368673
723,1.25,0.432,6.617509592,-0.51869416,0.35713157
723,1.25,0.504,6.617509592,-0.51869416,0.35713157
723,1.25,0.576,9.933110279,-0.51869416,0.35713157
723,1.25,0.648,9.933110279,-0.51869416,0.35713157
723,1.25,0.72,9.933110279,-0.51869416,0.35713157
723,1.25,0.792,9.933110279,-0.51869416,0.35713157
723,1.25,0.864,9.933110279,-0.51869416,0.35713157
723,1.25,0.936,9.933110279,-0.51869416,0.35713157
723,1.25,1.008,9.933110279,-0.51869416,0.35713157
723,1.25,1.08,9.933110279,-0.51869416,0.35713157
723,1.25,1.152,9.933110279,-0.51869416,0.35713157
723,1.25,1.224,9.933110279,-0.51869416,0.35713157
723,1.25,1.296,9.933110279,-0.51869416,0.35713157
723,1.25,1.368,9.933110279,-0.51869416,0.35713157
723,1.25,1.44,9.933110279,-0.51869416,0.35713157
723,1.5,0,9.551309758,-0.4255249,0.2811681
723,1.5,0.072,6.994392112,-0.42057484,0.27651596
723,1.5,0.144,3.243188454,-0.53857887,0.3753474
723,1.5,0.216,2.962152095,-0.53857887,0.3753474
723,1.5,0.288,2.962152095,-0.53857887,0.3753474
723,1.5,0.36,9.589847711,-0.42678973,0.28368673
723,1.5,0.432,6.617509592,-0.51869416,0.35713157
723,1.5,0.504,6.617509592,-0.51869416,0.35713157
723,1.5,0.576,9.933110279,-0.51869416,0.35713157
723,1.5,0.648,9.933110279,-0.51869416,0.35713157
723,1.5,0.72,9.933110279,-0.51869416,0.35713157
723,1.5,0.792,9.933110279,-0.51869416,0.35713157
723,1.5,0.864,9.933110279,-0.51869416,0.35713157
723,1.5,0.936,9.933110279,-0.51869416,0.35713157
723,1.5,1.008,9.933110279,-0.51869416,0.35713157
723,1.5,1.08,9.933110279,-0.51869416,0.35713157
723,1.5,1.152,9.933110279,-0.51869416,0.35713157
723,1.5,1.224,9.933110279,-0.51869416,0.35713157
723,1.5,1.296,9.933110279,-0.51869416,0.35713157
723,1.5,1.368,9.933110279,-0.51869416,0.35713157
723,1.5,1.44,9.933110279,-0.51869416,0.35713157
723,1.75,0,9.551309758,-0.4255249,0.2811681
723,1.75,0.072,6.994392112,-0.42057484,0.27651596
723,1.75,0.144,3.243188454,-0.53857887,0.3753474
723,1.75,0.216,2.962152095,-0.53857887,0.3753474
723,1.75,0.288,2.962152095,-0.53857887,0.3753474
723,1.75,0.36,9.589847711,-0.42678973,0.28368673
723,1.75,0.432,6.617509592,-0.51869416,0.35713157
723,1.75,0.504,6.617509592,-0.51869416,0.35713157
723,1.75,0.576,9.933110279,-0.51869416,0.35713157
723,1.75,0.648,9.933110279,-0.51869416,0.35713157
723,1.75,0.72,9.933110279,-0.51869416,0.35713157
723,1.75,0.792,9.933110279,-0.51869416,0.35713157
723,1.75,0.864,9.933110279,-0.51869416,0.35713157
723,1.75,0.936,9.933110279,-0.51869416,0.35713157
723,1.75,1.008,9.933110279,-0.51869416,0.35713157
723,1.75,1.08,9.933110279,-0.51869416,0.35713157
723,1.75,1.152,9.933110279,-0.51869416,0.35713157
723,1.75,1.224,9.933110279,-0.51869416,0.35713157
723,1.75,1.296,9.933110279,-0.51869416,0.35713157
723,1.75,1.368,9.933110279,-0.51869416,0.35713157
723,1.75,1.44,9.933110279,-0.51869416,0.35713157
723,2,0,7.930769467,-0.4255249,0.2811681
723,2,0.072,5.287248717,-0.42057484,0.27651596
723,2,0.144,1.408573088,-0.53857887,0.3753474
723,2,0.216,1.193470945,-0.53857887,0.3753474
723,2,0.288,1.193470945,-0.53857887,0.3753474
723,2,0.36,7.821168953,-0.42678973,0.28368673
723,2,0.432,4.825053139,-0.51869416,0.35713157
723,2,0.504,4.825053139,-0.51869416,0.35713157
723,2,0.576,8.206915799,-0.51869416,0.35713157
723,2,0.648,8.206915799,-0.51869416,0.35713157
723,2,0.72,8.206915799,-0.51869416,0.35713157
723,2,0.792,8.206915799,-0.51869416,0.35713157
723,2,0.864,8.206915799,-0.51869416,0.35713157
723,2,0.936,8.206915799,-0.51869416,0.35713157
723,2,1.008,8.206915799,-0.51869416,0.35713157
723,2,1.08,8.206915799,-0.51869416,0.35713157
723,2,1.152,8.206915799,-0.51869416,0.35713157
723,2,1.224,8.206915799,-0.51869416,0.35713157
723,2,1.296,8.206915799,-0.51869416,0.35713157
723,2,1.368,8.206915799,-0.51869416,0.35713157
723,2,1.44,8.206915799,-0.51869416,0.35713157
723,2.25,0,7.046489346,-0.4255249,0.2811681
723,2.25,0.072,3.494753987,-0.42057484,0.27651596
723,2.25,0.144,0,-0.53857887,0.3753474
723,2.25,0.216,0,-0.53857887,0.3753474
723,2.25,0.288,0,-0.53857887,0.3753474
723,2.25,0.36,5.958626398,-0.42678973,0.28368673
723,2.25,0.432,2.044605542,-0.51869416,0.35713157
723,2.25,0.504,2.044605542,-0.51869416,0.35713157
723,2.25,0.576,4.701343831,-0.51869416,0.35713157
723,2.25,0.648,4.701343831,-0.51869416,0.35713157
723,2.25,0.72,4.701343831,-0.51869416,0.35713157
723,2.25,0.792,4.701343831,-0.51869416,0.35713157
723,2.25,0.864,4.701343831,-0.51869416,0.35713157
723,2.25,0.936,4.701343831,-0.51869416,0.35713157
723,2.25,1.008,4.701343831,-0.51869416,0.35713157
723,2.25,1.08,4.701343831,-0.51869416,0.35713157
723,2.25,1.152,4.701343831,-0.51869416,0.35713157
723,2.25,1.224,4.701343831,-0.51869416,0.35713157
723,2.25,1.296,4.701343831,-0.51869416,0.35713157
723,2.25,1.368,4.701343831,-0.51869416,0.35713157
723,2.25,1.44,4.701343831,-0.51869416,0.35713157
723,2.5,0,6.782047281,-0.4255249,0.2811681
723,2.5,0.072,3.476320872,-0.42057484,0.27651596
723,2.5,0.144,0,-0.53857887,0.3753474
723,2.5,0.216,0,-0.53857887,0.3753474
723,2.5,0.288,0,-0.53857887,0.3753474
723,2.5,0.36,5.940193284,-0.42678973,0.28368673
723,2.5,0.432,2.026172611,-0.51869416,0.35713157
723,2.5,0.504,2.026172611,-0.51869416,0.35713157
723,2.5,0.576,4.682910717,-0.51869416,0.35713157
723,2.5,0.648,4.682910717,-0.51869416,0.35713157
723,2.5,0.72,4.682910717,-0.51869416,0.35713157
723,2.5,0.792,4.682910717,-0.51869416,0.35713157
723,2.5,0.864,4.682910717,-0.51869416,0.35713157
723,2.5,0.936,4.682910717,-0.51869416,0.35713157
723,2.5,1.008,4.682910717,-0.51869416,0.35713157
723,2.5,1.08,4.682910717,-0.51869416,0.35713157
723,2.5,1.152,4.682910717,-0.51869416,0.35713157
723,2.5,1.224,4.682910717,-0.51869416,0.35713157
723,2.5,1.296,4.682910717,-0.51869416,0.35713157
723,2.5,1.368,4.682910717,-0.51869416,0.35713157
723,2.5,1.44,4.682910717,-0.51869416,0.35713157
723,2.75,0,6.560958847,-0.4255249,0.2811681
723,2.75,0.072,3.335918263,-0.42057484,0.27651596
723,2.75,0.144,0,-0.53857887,0.3753474
723,2.75,0.216,0,-0.53857887,0.3753474
723,2.75,0.288,0,-0.53857887,0.3753474
723,2.75,0.36,5.807724179,-0.42678973,0.28368673
723,2.75,0.432,1.893703691,-0.51869416,0.35713157
723,2.75,0.504,1.893703691,-0.51869416,0.35713157
723,2.75,0.576,4.550441612,-0.51869416,0.35713157
723,2.75,0.648,4.550441612,-0.51869416,0.35713157
723,2.75,0.72,4.550441612,-0.51869416,0.35713157
723,2.75,0.792,4.550441612,-0.51869416,0.35713157
723,2.75,0.864,4.550441612,-0.51869416,0.35713157
723,2.75,0.936,4.550441612,-0.51869416,0.35713157
723,2.75,1.008,4.550441612,-0.51869416,0.35713157
723,2.75,1.08,4.550441612,-0.51869416,0.35713157
723,2.75,1.152,4.550441612,-0.51869416,0.35713157
723,2.75,1.224,4.550441612,-0.51869416,0.35713157
723,2.75,1.296,4.550441612,-0.51869416,0.35713157
723,2.75,1.368,4.550441612,-0.51869416,0.35713157
723,2.75,1.44,4.550441612,-0.51869416,0.35713157
723,3,0,6.887156007,-0.4255249,0.2811681
723,3,0.072,2.836903934,-0.42057484,0.27651596
723,3,0.144,0,-0.53857887,0.3753474
723,3,0.216,0,-0.53857887,0.3753474
723,3,0.288,0,-0.53857887,0.3753474
723,3,0.36,4.696822231,-0.42678973,0.28368673
723,3,0.432,0.695549291,-0.51869416,0.35713157
723,3,0.504,0.695549291,-0.51869416,0.35713157
723,3,0.576,3.352292825,-0.51869416,0.35713157
723,3,0.648,3.352292825,-0.51869416,0.35713157
723,3,0.72,3.352292825,-0.51869416,0.35713157
723,3,0.792,3.352292825,-0.51869416,0.35713157
723,3,0.864,3.352292825,-0.51869416,0.35713157
723,3,0.936,3.352292825,-0.51869416,0.35713157
723,3,1.008,3.352292825,-0.51869416,0.35713157
723,3,1.08,3.352292825,-0.51869416,0.35713157
723,3,1.152,3.352292825,-0.51869416,0.35713157
723,3,1.224,3.352292825,-0.51869416,0.35713157
723,3,1.296,3.352292825,-0.51869416,0.35713157
723,3,1.368,3.352292825,-0.51869416,0.35713157
723,3,1.44,3.352292825,-0.51869416,0.35713157
723,3.25,0,6.887156007,-0.4255249,0.2811681
723,3.25,0.072,2.836903934,-0.42057484,0.27651596
723,3.25,0.144,0,-0.53857887,0.3753474
723,3.25,0.216,0,-0.53857887,0.3753474
723,3.25,0.288,0,-0.53857887,0.3753474
723,3.25,0.36,4.696822231,-0.42678973,0.28368673
723,3.25,0.432,0.695549291,-0.51869416,0.35713157
723,3.25,0.504,0.695549291,-0.51869416,0.35713157
723,3.25,0.576,3.352292825,-0.51869416,0.35713157
723,3.25,0.648,3.352292825,-0.51869416,0.35713157
723,3.25,0.72,3.352292825,-0.51869416,0.35713157
723,3.25,0.792,3.352292825,-0.51869416,0.35713157
723,3.25,0.864,3.352292825,-0.51869416,0.35713157
723,3.25,0.936,3.352292825,-0.51869416,0.35713157
723,3.25,1.008,3.352292825,-0.51869416,0.35713157
723,3.25,1.08,3.352292825,-0.51869416,0.35713157
723,3.25,1.152,3.352292825,-0.51869416,0.35713157
723,3.25,1.224,3.352292825,-0.51869416,0.35713157
723,3.25,1.296,3.352292825,-0.51869416,0.35713157
723,3.25,1.368,3.352292825,-0.51869416,0.35713157
723,3.25,1.44,3.352292825,-0.51869416,0.35713157
723,3.5,0,6.887156007,-0.4255249,0.2811681
723,3.5,0.072,2.836903934,-0.42057484,0.27651596
723,3.5,0.144,0,-0.53857887,0.3753474
723,3.5,0.216,0,-0.53857887,0.3753474
723,3.5,0.288,0,-0.53857887,0.3753474
723,3.5,0.36,4.696822231,-0.42678973,0.28368673
723,3.5,0.432,0.695549291,-0.51869416,0.35713157
723,3.5,0.504,0.695549291,-0.51869416,0.35713157
723,3.5,0.576,3.352292825,-0.51869416,0.35713157
723,3.5,0.648,3.352292825,-0.51869416,0.35713157
723,3.5,0.72,3.352292825,-0.51869416,0.35713157
723,3.5,0.792,3.352292825,-0.51869416,0.35713157
723,3.5,0.864,3.352292825,-0.51869416,0.35713157
723,3.5,0.936,3.352292825,-0.51869416,0.35713157
723,3.5,1.008,3.352292825,-0.51869416,0.35713157
723,3.5,1.08,3.352292825,-0.51869416,0.35713157
723,3.5,1.152,3.352292825,-0.51869416,0.35713157
723,3.5,1.224,3.352292825,-0.51869416,0.35713157
723,3.5,1.296,3.352292825,-0.51869416,0.35713157
723,3.5,1.368,3.352292825,-0.51869416,0.35713157
723,3.5,1.44,3.352292825,-0.51869416,0.35713157
723,3.75,0,6.887156007,-0.4255249,0.2811681
723,3.75,0.072,2.836903934,-0.42057484,0.27651596
723,3.75,0.144,0,-0.53857887,0.3753474
723,3.75,0.216,0,-0.53857887,0.3753474
723,3.75,0.288,0,-0.53857887,0.3753474
723,3.75,0.36,4.696822231,-0.42678973,0.28368673
723,3.75,0.432,0.695549291,-0.51869416,0.35713157
723,3.75,0.504,0.695549291,-0.51869416,0.35713157
723,3.75,0.576,3.352292825,-0.51869416,0.35713157
723,3.75,0.648,3.352292825,-0.51869416,0.35713157
723,3.75,0.72,3.352292825,-0.51869416,0.35713157
723,3.75,0.792,3.352292825,-0.51869416,0.35713157
723,3.75,0.864,3.352292825,-0.51869416,0.35713157
723,3.75,0.936,3.352292825,-0.51869416,0.35713157
723,3.75,1.008,3.352292825,-0.51869416,0.35713157
723,3.75,1.08,3.352292825,-0.51869416,0.35713157
723,3.75,1.152,3.352292825,-0.51869416,0.35713157
723,3.75,1.224,3.352292825,-0.51869416,0.35713157
723,3.75,1.296,3.352292825,-0.51869416,0.35713157
723,3.75,1.368,3.352292825,-0.51869416,0.35713157
723,3.75,1.44,3.352292825,-0.51869416,0.35713157
723,4,0,5.726450934,-0.4255249,0.2811681
723,4,0.072,2.060366919,-0.42057484,0.27651596
723,4,0.144,0,-0.53857887,0.3753474
723,4,0.216,0,-0.53857887,0.3753474
723,4,0.288,0,-0.53857887,0.3753474
723,4,0.36,3.077133259,-0.42678973,0.28368673
723,4,0.432,0,-0.51869416,0.35713157
723,4,0.504,0,-0.51869416,0.35713157
723,4,0.576,1.500681153,-0.51869416,0.35713157
723,4,0.648,1.500681153,-0.51869416,0.35713157
723,4,0.72,1.500681153,-0.51869416,0.35713157
723,4,0.792,1.500681153,-0.51869416,0.35713157
723,4,0.864,1.500681153,-0.51869416,0.35713157
723,4,0.936,1.500681153,-0.51869416,0.35713157
723,4,1.008,1.500681153,-0.51869416,0.35713157
723,4,1.08,1.500681153,-0.51869416,0.35713157
723,4,1.152,1.500681153,-0.51869416,0.35713157
723,4,1.224,1.500681153,-0.51869416,0.35713157
723,4,1.296,1.500681153,-0.51869416,0.35713157
723,4,1.368,1.500681153,-0.51869416,0.35713157
723,4,1.44,1.500681153,-0.51869416,0.35713157
723,4.25,0,5.726450934,-0.4255249,0.2811681
723,4.25,0.072,2.060366919,-0.42057484,0.27651596
723,4.25,0.144,0,-0.53857887,0.3753474
723,4.25,0.216,0,-0.53857887,0.3753474
723,4.25,0.288,0,-0.53857887,0.3753474
723,4.25,0.36,3.077133259,-0.42678973,0.28368673
723,4.25,0.432,0,-0.51869416,0.35713157
723,4.25,0.504,0,-0.51869416,0.35713157
723,4.25,0.576,1.500681153,-0.51869416,0.35713157
723,4.25,0.648,1.500681153,-0.51869416,0.35713157
723,4.25,0.72,1.500681153,-0.51869416,0.35713157
723,4.25,0.792,1.500681153,-0.51869416,0.35713157
723,4.25,0.864,1.500681153,-0.51869416,0.35713157
723,4.25,0.936,1.500681153,-0.51869416,0.35713157
723,4.25,1.008,1.500681153,-0.51869416,0.35713157
723,4.25,1.08,1.500681153,-0.51869416,0.35713157
723,4.25,1.152,1.500681153,-0.51869416,0.35713157
723,4.25,1.224,1.500681153,-0.51869416,0.35713157
723,4.25,1.296,1.500681153,-0.51869416,0.35713157
723,4.25,1.368,1.500681153,-0.51869416,0.35713157
723,4.25,1.44,1.500681153,-0.51869416,0.35713157
723,4.5,0,5.726450934,-0.4255249,0.2811681
723,4.5,0.072,2.060366919,-0.42057484,0.27651596
723,4.5,0.144,0,-0.53857887,0.3753474
723,4.5,0.216,0,-0.53857887,0.3753474
723,4.5,0.288,0,-0.53857887,0.3753474
723,4.5,0.36,3.077133259,-0.42678973,0.28368673
723,4.5,0.432,0,-0.51869416,0.35713157
723,4.5,0.504,0,-0.51869416,0.35713157
723,4.5,0.576,1.500681153,-0.51869416,0.35713157
723,4.5,0.648,1.500681153,-0.51869416,0.35713157
723,4.5,0.72,1.500681153,-0.51869416,0.35713157
723,4.5,0.792,1.500681153,-0.51869416,0.35713157
723,4.5,0.864,1.500681153,-0.51869416,0.35713157
723,4.5,0.936,1.500681153,-0.51869416,0.35713157
723,4.5,1.008,1.500681153,-0.51869416,0.35713157
723,4.5,1.08,1.500681153,-0.51869416,0.35713157
723,4.5,1.152,1.500681153,-0.51869416,0.35713157
723,4.5,1.224,1.500681153,-0.51869416,0.35713157
723,4.5,1.296,1.500681153,-0.51869416,0.35713157
723,4.5,1.368,1.500681153,-0.51869416,0.35713157
723,4.5,1.44,1.500681153,-0.51869416,0.35713157
723,4.75,0,5.726450934,-0.4255249,0.2811681
723,4.75,0.072,2.060366919,-0.42057484,0.27651596
723,4.75,0.144,0,-0.53857887,0.3753474
723,4.75,0.216,0,-0.53857887,0.3753474
723,4.75,0.288,0,-0.53857887,0.3753474
723,4.75,0.36,3.077133259,-0.42678973,0.28368673
723,4.75,0.432,0,-0.51869416,0.35713157
723,4.75,0.504,0,-0.51869416,0.35713157
723,4.75,0.576,1.500681153,-0.51869416,0.35713157
723,4.75,0.648,1.500681153,-0.51869416,0.35713157
723,4.75,0.72,1.500681153,-0.51869416,0.35713157
723,4.75,0.792,1.500681153,-0.51869416,0.35713157
723,4.75,0.864,1.500681153,-0.51869416,0.35713157
723,4.75,0.936,1.500681153,-0.51869416,0.35713157
723,4.75,1.008,1.500681153,-0.51869416,0.35713157
723,4.75,1.08,1.500681153,-0.51869416,0.35713157
723,4.75,1.152,1.500681153,-0.51869416,0.35713157
723,4.75,1.224,1.500681153,-0.51869416,0.35713157
723,4.75,1.296,1.500681153,-0.51869416,0.35713157
723,4.75,1.368,1.500681153,-0.51869416,0.35713157
723,4.75,1.44,1.500681153,-0.51869416,0.35713157
723,5,0,5.063559949,-0.42553303,0.2811765
723,5,0.072,1.397475291,-0.420583,0.27652258
723,5,0.144,0,-0.538587,0.3753578
723,5,0.216,0,-0.538587,0.3753578
723,5,0.288,0,-0.538587,0.3753578
723,5,0.36,2.394502368,-0.4267979,0.28369215
723,5,0.432,0,-0.5187023,0.3571418
723,5,0.504,0,-0.5187023,0.3571418
723,5,0.576,0.81804925,-0.5187023,0.3571418
723,5,0.648,0.81804925,-0.5187023,0.3571418
723,5,0.72,0.81804925,-0.5187023,0.3571418
723,5,0.792,0.81804925,-0.5187023,0.3571418
723,5,0.864,0.81804925,-0.5187023,0.3571418
723,5,0.936,0.81804925,-0.5187023,0.3571418
723,5,1.008,0.81804925,-0.5187023,0.3571418
723,5,1.08,0.81804925,-0.5187023,0.3571418
723,5,1.152,0.81804925,-0.5187023,0.3571418
723,5,1.224,0.81804925,-0.5187023,0.3571418
723,5,1.296,0.81804925,-0.5187023,0.3571418
723,5,1.368,0.81804925,-0.5187023,0.3571418
723,5,1.44,0.81804925,-0.5187023,0.3571418
723,5.25,0,5.063559949,-0.42553303,0.2811765
723,5.25,0.072,1.397475291,-0.420583,0.27652258
723,5.25,0.144,0,-0.538587,0.3753578
723,5.25,0.216,0,-0.538587,0.3753578
723,5.25,0.288,0,-0.538587,0.3753578
723,5.25,0.36,2.394502368,-0.4267979,0.28369215
723,5.25,0.432,0,-0.5187023,0.3571418
723,5.25,0.504,0,-0.5187023,0.3571418
723,5.25,0.576,0.81804925,-0.5187023,0.3571418
723,5.25,0.648,0.81804925,-0.5187023,0.3571418
723,5.25,0.72,0.81804925,-0.5187023,0.3571418
723,5.25,0.792,0.81804925,-0.5187023,0.3571418
723,5.25,0.864,0.81804925,-0.5187023,0.3571418
723,5.25,0.936,0.81804925,-0.5187023,0.3571418
723,5.25,1.008,0.81804925,-0.5187023,0.3571418
723,5.25,1.08,0.81804925,-0.5187023,0.3571418
723,5.25,1.152,0.81804925,-0.5187023,0.3571418
723,5.25,1.224,0.81804925,-0.5187023,0.3571418
723,5.25,1.296,0.81804925,-0.5187023,0.3571418
723,5.25,1.368,0.81804925,-0.5187023,0.3571418
723,5.25,1.44,0.81804925,-0.5187023,0.3571418
723,5.5,0,5.063559949,-0.42553303,0.2811765
723,5.5,0.072,1.397475291,-0.420583,0.27652258
723,5.5,0.144,0,-0.538587,0.3753578
723,5.5,0.216,0,-0.538587,0.3753578
723,5.5,0.288,0,-0.538587,0.3753578
723,5.5,0.36,2.394502368,-0.4267979,0.28369215
723,5.5,0.432,0,-0.5187023,0.3571418
723,5.5,0.504,0,-0.5187023,0.3571418
723,5.5,0.576,0.81804925,-0.5187023,0.3571418
723,5.5,0.648,0.81804925,-0.5187023,0.3571418
723,5.5,0.72,0.81804925,-0.5187023,0.3571418
723,5.5,0.792,0.81804925,-0.5187023,0.3571418
723,5.5,0.864,0.81804925,-0.5187023,0.3571418
723,5.5,0.936,0.81804925,-0.5187023,0.3571418
723,5.5,1.008,0.81804925,-0.5187023,0.3571418
723,5.5,1.08,0.81804925,-0.5187023,0.3571418
723,5.5,1.152,0.81804925,-0.5187023,0.3571418
723,5.5,1.224,0.81804925,-0.5187023,0.3571418
723,5.5,1.296,0.81804925,-0.5187023,0.3571418
723,5.5,1.368,0.81804925,-0.5187023,0.3571418
723,5.5,1.44,0.81804925,-0.5187023,0.3571418
723,5.75,0,5.063559949,-0.42553303,0.2811765
723,5.75,0.072,1.397475291,-0.420583,0.27652258
723,5.75,0.144,0,-0.538587,0.3753578
723,5.75,0.216,0,-0.538587,0.3753578
723,5.75,0.288,0,-0.538587,0.3753578
723,5.75,0.36,2.394502368,-0.4267979,0.28369215
723,5.75,0.432,0,-0.5187023,0.3571418
723,5.75,0.504,0,-0.5187023,0.3571418
723,5.75,0.576,0.81804925,-0.5187023,0.3571418
723,5.75,0.648,0.81804925,-0.5187023,0.3571418
723,5.75,0.72,0.81804925,-0.5187023,0.3571418
723,5.75,0.792,0.81804925,-0.5187023,0.3571418
723,5.75,0.864,0.81804925,-0.5187023,0.3571418
723,5.75,0.936,0.81804925,-0.5187023,0.3571418
723,5.75,1.008,0.81804925,-0.5187023,0.3571418
723,5.75,1.08,0.81804925,-0.5187023,0.3571418
723,5.75,1.152,0.81804925,-0.5187023,0.3571418
723,5.75,1.224,0.81804925,-0.5187023,0.3571418
723,5.75,1.296,0.81804925,-0.5187023,0.3571418
723,5.75,1.368,0.81804925,-0.5187023,0.3571418
723,5.75,1.44,0.81804925,-0.5187023,0.3571418
723,6,0,5.063559949,-0.42553303,0.2811765
723,6,0.072,1.397475291,-0.420583,0.27652258
723,6,0.144,0,-0.538587,0.3753578
723,6,0.216,0,-0.538587,0.3753578
723,6,0.288,0,-0.538587,0.3753578
723,6,0.36,2.394502368,-0.4267979,0.28369215
723,6,0.432,0,-0.5187023,0.3571418
723,6,0.504,0,-0.5187023,0.3571418
723,6,0.576,0.81804925,-0.5187023,0.3571418
723,6,0.648,0.81804925,-0.5187023,0.3571418
723,6,0.72,0.81804925,-0.5187023,0.3571418
723,6,0.792,0.81804925,-0.5187023,0.3571418
723,6,0.864,0.81804925,-0.5187023,0.3571418
723,6,0.936,0.81804925,-0.5187023,0.3571418
723,6,1.008,0.81804925,-0.5187023,0.3571418
723,6,1.08,0.81804925,-0.5187023,0.3571418
723,6,1.152,0.81804925,-0.5187023,0.3571418
723,6,1.224,0.81804925,-0.5187023,0.3571418
723,6,1.296,0.81804925,-0.5187023,0.3571418
723,6,1.368,0.81804925,-0.5187023,0.3571418
723,6,1.44,0.81804925,-0.5187023,0.3571418
746.2,1,0,9.551309758,-0.4255249,0.2811681
746.2,1,0.072,6.994392112,-0.42057484,0.27651596
746.2,1,0.144,3.243188454,-0.53857887,0.3753474
746.2,1,0.216,2.962152095,-0.53857887,0.3753474
746.2,1,0.288,2.962152095,-0.53857887,0.3753474
746.2,1,0.36,9.589847711,-0.42678973,0.28368673
746.2,1,0.432,6.617509592,-0.51869416,0.35713157
746.2,1,0.504,6.617509592,-0.51869416,0.35713157
746.2,1,0.576,9.933110279,-0.51869416,0.35713157
746.2,1,0.648,9.933110279,-0.51869416,0.35713157
746.2,1,0.72,9.933110279,-0.51869416,0.35713157
746.2,1,0.792,9.933110279,-0.51869416,0.35713157
