,Data Order,Temperature,pCH4_per_pO2,Contact time,R2,RMSE,MAE,Hard extrapolative error,Easy extrapolative error,n_estimators,max_depth,min_child_weight,gamma,subsample,colsample_bytree,learning_rate
130,130,-6.5024344534349545,-5.629692509169953,5.335050342778257,0.7618637785009326,0.688284832389794,0.5893510469597961,[4.28058996],[6.81167452],961,26,2.2602968915781387,0.0,1.0,0.5,0.1
131,131,-6.5024344534349545,-5.629692509169953,5.814916642247125,0.6666496991594709,0.8143402400637357,0.6048516333995371,[1.66518869],[11.89078395],334,12,4.595190036793827,0.0,1.0,0.9944066915742948,0.1
132,132,-6.5024344534349545,-5.629692509169953,6.294782941715995,0.6612150776932597,0.8209515115834282,0.6103489140717856,[1.02735796],[12.53360753],939,4,4.574738411721922,0.0,1.0,1.0,0.1
133,133,-6.5024344534349545,-5.629692509169953,6.774649241184863,0.5973614951602764,0.8949795714078059,0.6841828918321097,[2.87478151],[12.44737772],292,19,4.633043523150881,0.0,1.0,0.5,0.1
134,134,-6.5024344534349545,-5.629692509169953,7.254515540653732,0.6704368685979455,0.8097011952228249,0.6092630467242517,[2.10621538],[12.65538554],947,21,4.127503523056125,0.0,0.5,1.0,0.1
135,135,-6.5024344534349545,-5.629692509169953,7.7343818401226,0.3664899655632672,1.1226185627784337,0.9633725853355617,[3.2783822],[11.57650225],911,1,1.0,0.0,1.0,1.0,0.1
136,136,-6.5024344534349545,-5.250859204107537,-1.862944149254773,0.5685885113580043,0.9264064713475316,0.7117339494165187,[1.96360388],[12.71400694],943,31,3.1784801857735787,0.0023571796078769,0.738428803358157,0.6981358265422022,0.0961355517922418
137,137,-6.5024344534349545,-5.250859204107537,-1.3830778497859042,0.5742617107480552,0.9202918174082511,0.7109733779762221,[3.05817404],[12.63733296],299,11,5.123425262832172,0.0048501152872653,0.9591036808141448,0.5061095415148327,0.0643000200030771
138,138,-6.5024344534349545,-5.250859204107537,-0.9032115503170357,0.5694908850687856,0.9254073321949919,0.7160922737192471,[2.6084918],[12.68043475],947,22,4.45959523122887,0.0,1.0,0.5,0.1
139,139,-6.5024344534349545,-5.250859204107537,-0.42334525084816704,0.5710237412869468,0.923755352621178,0.7142727507196028,[2.64427461],[12.67014889],935,25,4.842262113902593,0.0,1.0,0.5,0.1
140,140,-6.5024344534349545,-5.250859204107537,0.05652104862070149,0.576827756870371,0.9174849014933546,0.7095296345543632,[2.81534185],[12.63842015],951,11,5.398572671761781,0.0,1.0,0.5,0.1
141,141,-6.5024344534349545,-5.250859204107537,0.5363873480895702,0.5471179371931568,0.9491793181911455,0.7318309788399527,[0.93772688],[12.60002141],314,22,2.640763525767684,0.0,1.0,1.0,0.1
142,142,-6.5024344534349545,-5.250859204107537,1.016253647558439,0.5793578451770941,0.9147657602371312,0.790373392749749,[1.07349005],[12.41759638],971,4,1.0,0.0,1.0,1.0,0.1
143,143,-6.5024344534349545,-5.250859204107537,1.4961199470273077,0.5830832481192822,0.9107059554387181,0.6998391179767143,[2.44617548],[12.55826382],704,50,3.618488358997333,0.0,0.9590218586367708,0.5136219130679829,0.1
144,144,-6.5024344534349545,-5.250859204107537,1.975986246496176,0.6644573334722932,0.8170137126591207,0.6049310725356589,[2.11645784],[11.89996116],952,11,3.906964810524831,0.0,0.7224512831472141,0.7782980107115236,0.0358603531350773
145,145,-6.5024344534349545,-5.250859204107537,2.455852545965045,0.3659383062612849,1.1231072434431366,0.969348100957543,[1.05075636],[12.08824365],970,4,1.0,0.0,1.0,1.0,0.1
146,146,-6.5024344534349545,-5.250859204107537,2.935718845433913,0.6024690173358278,0.8892849880888166,0.6799340474103356,[2.96839704],[12.41712861],316,33,5.692027513729879,0.0,1.0,0.5,0.1
147,147,-6.5024344534349545,-5.250859204107537,3.4155851449027828,0.7202849107080868,0.7459563539170199,0.5622888626695547,[1.23591032],[7.29960482],957,21,2.1361252778004327,0.0,1.0,1.0,0.1
148,148,-6.5024344534349545,-5.250859204107537,3.89545144437165,0.7202849106036151,0.7459563540563245,0.5622888628639068,[1.23591032],[7.29960482],924,19,2.446148924895762,0.0,1.0,1.0,0.1
149,149,-6.5024344534349545,-5.250859204107537,4.37531774384052,0.5941545482903106,0.8985366821665633,0.6851553242759406,[2.94390478],[12.37559943],305,20,6.077840844980711,0.0,1.0,0.5,0.1
150,150,-6.5024344534349545,-5.250859204107537,4.8551840433093885,0.592877292247119,0.8999494858031114,0.6892912039689161,[2.50397482],[12.48996262],990,19,3.576038492517019,0.0,0.6258909425516096,0.5,0.1
151,151,-6.5024344534349545,-5.250859204107537,5.335050342778257,0.7367592394010645,0.7236557853390937,0.5479316838625135,[1.22942533],[7.56062023],320,12,2.332135513645007,0.0,1.0,1.0,0.1
152,152,-6.5024344534349545,-5.250859204107537,5.814916642247125,0.47872547658011777,1.0183304259621675,0.8565324110876511,[3.46095838],[10.99803965],983,1,1.0,0.0,0.5,1.0,0.1
153,153,-6.5024344534349545,-5.250859204107537,6.294782941715995,0.6484346071984224,0.8362931293687154,0.6202909468800534,[2.59865656],[11.84611766],980,18,6.8969452011320165,0.0,0.7772326755521903,0.7725405784264539,0.0393863322893914
154,154,-6.5024344534349545,-5.250859204107537,6.774649241184863,0.5902694930068964,0.902827170243845,0.6882460312210051,[3.00156393],[12.39223008],976,22,6.371772839453312,0.0,1.0,0.5,0.1
155,155,-6.5024344534349545,-5.250859204107537,7.254515540653732,0.5878025624923898,0.9055409900335225,0.6915134631716173,[2.92030802],[12.44225125],973,35,5.941070776212026,0.0,0.5,0.5,0.1
156,156,-6.5024344534349545,-5.250859204107537,7.7343818401226,0.3659383023945766,1.123107246867668,0.9693481071442082,[1.05075636],[12.08824365],351,4,1.0,0.0,1.0,1.0,0.1
157,157,-6.5024344534349545,-4.872025899045122,-1.862944149254773,0.5901167061495302,0.9029960191686685,0.697092502354448,[2.96761122],[12.66165499],988,12,5.514645446629928,0.0006062194926226,0.8951639575657067,0.5540534193522673,0.0908422276348772
158,158,-6.5024344534349545,-4.872025899045122,-1.3830778497859042,0.5497797314672193,0.9463825558643136,0.732150895994308,[1.97962656],[12.60491614],929,35,4.054188876723496,0.0,0.5,1.0,0.1
159,159,-6.5024344534349545,-4.872025899045122,-0.9032115503170357,0.6751542119273051,0.8038599296789892,0.6395644297735837,[3.31079473],[11.70236747],983,1,1.0,0.0,0.5,1.0,0.1
160,160,-6.5024344534349545,-4.872025899045122,-0.42334525084816704,0.5448299659984159,0.9515402653620872,0.7348590000432146,[0.87453546],[12.60988955],958,21,2.349784535569317,0.0,1.0,1.0,0.1
161,161,-6.5024344534349545,-4.872025899045122,0.05652104862070149,0.549527899631818,0.9466169759093676,0.7322852986489676,[0.9735631],[12.61548953],953,5,5.228854643306902,0.0,1.0,1.0,0.1
162,162,-6.5024344534349545,-4.872025899045122,0.5363873480895702,0.572268711574663,0.9224465622859189,0.7113702936337466,[2.95195284],[12.56953005],308,15,7.652246494722183,0.0,1.0,0.5,0.1
163,163,-6.5024344534349545,-4.872025899045122,1.016253647558439,0.5674285737483626,0.927646302868796,0.7145626585684925,[2.04381933],[12.61906914],972,15,4.110802311743637,0.0,0.5,1.0,0.1
164,164,-6.5024344534349545,-4.872025899045122,1.4961199470273077,0.6295311369541041,0.8584783755144445,0.6485616276204375,[2.1263236],[12.19483904],351,25,4.571610951144562,0.0,0.7682413475918536,0.8983010470193353,0.1
165,165,-6.5024344534349545,-4.872025899045122,1.975986246496176,0.6731234041172287,0.8063941773651717,0.6036864889735181,[2.20053472],[12.57575945],308,20,4.248666139564799,0.0,0.5,1.0,0.1
166,166,-6.5024344534349545,-4.872025899045122,2.455852545965045,0.6631085602800817,0.8186541315031759,0.6107994882075233,[2.20129766],[12.62604384],341,16,4.548750464105887,0.0,0.5,1.0,0.1
167,167,-6.5024344534349545,-4.872025899045122,2.935718845433913,0.6664935212874191,0.8145309809037674,0.6049922495554864,[1.66456022],[11.89277331],318,12,4.082515501852412,0.0,1.0,0.9237365033486902,0.1
168,168,-6.5024344534349545,-4.872025899045122,3.4155851449027828,0.7910513842689487,0.6447260515097784,0.5260106952126751,[3.43357935],[8.14712231],952,20,2.983513230065111,0.0,0.5,0.5693893197129268,0.1
169,169,-6.5024344534349545,-4.872025899045122,3.89545144437165,0.6531217474015261,0.8306996096132927,0.6212700892399005,[2.73157587],[12.59807591],948,7,6.470308346768947,0.0,1.0,1.0,0.1
170,170,-6.5024344534349545,-4.872025899045122,4.37531774384052,0.6029955477912954,0.8886958632183937,0.6712718169172244,[2.95870199],[12.29055504],954,20,7.89611818315168,0.1143963254272362,0.9253152620563658,0.8637645627920254,0.0752960373424507
171,171,-6.5024344534349545,-4.872025899045122,4.8551840433093885,0.7191853697734062,0.7474210676765161,0.5642646541026052,[1.17292967],[7.00132935],963,38,2.3887971225612192,0.0,0.996194483135914,1.0,0.1
172,172,-6.5024344534349545,-4.872025899045122,5.335050342778257,0.6709454585005536,0.8090761786285859,0.60924132962311,[2.13082399],[12.63416533],947,14,4.12318856410654,0.0,0.5,1.0,0.1
173,173,-6.5024344534349545,-4.872025899045122,5.814916642247125,0.5941542965809572,0.8985369608071779,0.6851556459407353,[2.94390669],[12.37560133],303,13,6.9064249001611,0.0,1.0,0.5,0.1
174,174,-6.5024344534349545,-4.872025899045122,6.294782941715995,0.602511965521197,0.8892369488040716,0.6798721529604774,[2.9687747],[12.41673522],307,16,5.39286484972113,0.0,1.0,0.5,0.1
175,175,-6.5024344534349545,-4.872025899045122,6.774649241184863,0.7906031977871524,0.6454171370072977,0.5263840358313,[3.44280901],[8.15635149],953,20,2.0162620494829877,0.0,0.5,0.5,0.1
176,176,-6.5024344534349545,-4.872025899045122,7.254515540653732,0.5933681794030736,0.8994067662711682,0.6888049106271084,[2.52195062],[12.48379378],990,19,3.5607949791897413,0.0,0.6226643902865727,0.5,0.1
177,177,-6.5024344534349545,-4.872025899045122,7.7343818401226,0.5958826269569949,0.8966216693499183,0.6853876756092515,[2.65267458],[12.45392661],719,15,4.83992510260816,0.0,1.0,0.5,0.1
178,178,-6.5024344534349545,-4.493192593982707,-1.862944149254773,0.5517475092168656,0.9443147494987219,0.7245399802831051,[2.65774908],[12.60490708],975,29,7.070163994636336,0.0,1.0,1.0,0.1
179,179,-6.5024344534349545,-4.493192593982707,-1.3830778497859042,0.5709927679893084,0.923809352233766,0.7146671006683734,[2.64939775],[12.71450285],962,20,2.6661963950471863,0.0,0.5,0.5,0.1
180,180,-6.5024344534349545,-4.493192593982707,-0.9032115503170357,0.5643242165778628,0.9309212879509791,0.7197971367095313,[2.98722639],[12.62150816],299,14,6.702211419129772,0.0,1.0,0.5,0.1
181,181,-6.5024344534349545,-4.493192593982707,-0.42334525084816704,0.5491206179064851,0.9470218883816319,0.7323075216280743,[2.03074064],[12.59799151],936,24,4.602166921443664,0.0,0.5,1.0,0.1
182,182,-6.5024344534349545,-4.493192593982707,0.05652104862070149,0.5442740728838078,0.9520980974999186,0.7372952330934336,[1.42601003],[12.60795359],971,14,2.5363276850813974,0.0,0.5,1.0,0.1
183,183,-6.5024344534349545,-4.493192593982707,0.5363873480895702,0.5627653997097406,0.932636859853565,0.7203115430166346,[1.82466783],[12.63206725],943,31,3.1784801857735787,0.0023571796078769,0.738428803358157,0.6981358265422022,0.0961355517922418
184,184,-6.5024344534349545,-4.493192593982707,1.016253647558439,0.6649474756333928,0.8164036481491745,0.672367649803766,[3.39199152],[11.67434661],927,1,1.0,0.0,0.5,1.0,0.1
185,185,-6.5024344534349545,-4.493192593982707,1.4961199470273077,0.645521456076339,0.83973734194795,0.6975548130289274,[1.02297582],[12.14512782],970,4,1.0,0.0,1.0,1.0,0.1
186,186,-6.5024344534349545,-4.493192593982707,1.975986246496176,0.5902998021860038,0.9027941103285452,0.6925558582236726,[2.50511255],[12.50863032],966,32,4.876967722350964,0.0,0.803493637247269,0.5,0.0731855736750138
187,187,-6.5024344534349545,-4.493192593982707,2.455852545965045,0.6526547735292876,0.8312588799985733,0.6207182941857566,[2.1968812],[11.99667184],946,32,3.3999832689993843,0.0161031625840324,0.5739942272880179,0.8139131800277792,0.0867766372815312
188,188,-6.5024344534349545,-4.493192593982707,2.935718845433913,0.5275479667291183,0.9694702612505361,0.8400556328301463,[1.05501356],[12.05782954],970,4,1.0,0.0,1.0,1.0,0.1
189,189,-6.5024344534349545,-4.493192593982707,3.4155851449027828,0.784037243836881,0.6554582905961588,0.529268176767872,[2.69617929],[7.82229368],927,19,2.39793152612286,0.0,0.5858628624407044,0.9616322287138878,0.0652026917489402
190,190,-6.5024344534349545,-4.493192593982707,3.89545144437165,0.6453026633110417,0.8400102666878106,0.6288490386293265,[1.13221636],[12.08171336],331,21,5.550447877930673,0.0,1.0,0.9043644375389742,0.1
191,191,-6.5024344534349545,-4.493192593982707,4.37531774384052,0.781123522375318,0.6598651251079694,0.5531100398232176,[4.16803446],[7.70535366],958,31,1.0021072912673157,0.0,1.0,0.5,0.1
192,192,-6.5024344534349545,-4.493192593982707,4.8551840433093885,0.5275479667291183,0.9694702612505361,0.8400556328301463,[1.05501356],[12.05782954],970,4,1.0,0.0,1.0,1.0,0.1
193,193,-6.5024344534349545,-4.493192593982707,5.335050342778257,0.7843242999101891,0.6550225306275665,0.5441962970527943,[4.08339491],[7.78618757],961,26,2.2602968915781387,0.0,1.0,0.5,0.1
194,194,-6.5024344534349545,-4.493192593982707,5.814916642247125,0.6487564649850197,0.8359105375537784,0.6263898004489898,[1.6699666],[12.02694861],334,12,4.595190036793827,0.0,1.0,0.9944066915742948,0.1
195,195,-6.5024344534349545,-4.493192593982707,6.294782941715995,0.6563600054629923,0.8268133534056749,0.6156846870931517,[1.09116831],[12.67451624],939,4,4.574738411721922,0.0,1.0,1.0,0.1
196,196,-6.5024344534349545,-4.493192593982707,6.774649241184863,0.5914415746117261,0.9015352574039441,0.6911695042550187,[2.88260259],[12.49776654],292,19,4.633043523150881,0.0,1.0,0.5,0.1
197,197,-6.5024344534349545,-4.493192593982707,7.254515540653732,0.6621403484478974,0.8198299789593368,0.6103220838991165,[2.11908331],[12.59725718],947,21,4.127503523056125,0.0,0.5,1.0,0.1
198,198,-6.5024344534349545,-4.493192593982707,7.7343818401226,0.5138289209717957,0.9834452577792173,0.8470422754402654,[3.28046026],[11.57649581],911,1,1.0,0.0,1.0,1.0,0.1
199,199,-6.5024344534349545,-4.114359288920292,-1.862944149254773,0.5652820375565747,0.929946759303191,0.7174658487317053,[1.94058313],[12.70288567],943,31,3.1784801857735787,0.0023571796078769,0.738428803358157,0.6981358265422022,0.0961355517922418
200,200,-6.5024344534349545,-4.114359288920292,-1.3830778497859042,0.5668159794220289,0.9282804180545956,0.7189400030136203,[3.1058835],[12.68724017],299,11,5.123425262832172,0.0048501152872653,0.9591036808141448,0.5061095415148327,0.0643000200030771
201,201,-6.5024344534349545,-4.114359288920292,-0.9032115503170357,0.5624527534483463,0.9328969817236535,0.723628548932818,[2.70310488],[12.7275496],947,22,4.45959523122887,0.0,1.0,0.5,0.1
202,202,-6.5024344534349545,-4.114359288920292,-0.42334525084816704,0.5645610249906858,0.9306467389216078,0.7213285020839901,[2.68530836],[12.71339182],935,25,4.842262113902593,0.0,1.0,0.5,0.1
203,203,-6.5024344534349545,-4.114359288920292,0.05652104862070149,0.57042620809524,0.9243577761398332,0.7165419966831954,[2.8863553],[12.68091444],951,11,5.398572671761781,0.0,1.0,0.5,0.1
204,204,-6.5024344534349545,-4.114359288920292,0.5363873480895702,0.5471962892057778,0.9490890692360929,0.7309902005364145,[0.91646089],[12.61036639],314,22,2.640763525767684,0.0,1.0,1.0,0.1
205,205,-6.5024344534349545,-4.114359288920292,1.016253647558439,0.6288040137714603,0.8592842657822332,0.6581384805012986,[1.13066664],[12.30251507],971,4,1.0,0.0,1.0,1.0,0.1
206,206,-6.5024344534349545,-4.114359288920292,1.4961199470273077,0.5666078812866671,0.9284867884507464,0.7185355027049806,[2.51170626],[12.69245343],704,50,3.618488358997333,0.0,0.9590218586367708,0.5136219130679829,0.1
207,207,-6.5024344534349545,-4.114359288920292,1.975986246496176,0.6086147288014723,0.882369078069295,0.6701203409950378,[1.96486654],[12.30161099],952,11,3.906964810524831,0.0,0.7224512831472141,0.7782980107115236,0.0358603531350773
208,208,-6.5024344534349545,-4.114359288920292,2.455852545965045,0.6571644661199343,0.825830570733845,0.6742339751099267,[1.12383737],[12.04810683],970,4,1.0,0.0,1.0,1.0,0.1
209,209,-6.5024344534349545,-4.114359288920292,2.935718845433913,0.5844870697134734,0.9091599847948549,0.701007111206089,[3.01630773],[12.5683618],316,33,5.692027513729879,0.0,1.0,0.5,0.1
210,210,-6.5024344534349545,-4.114359288920292,3.4155851449027828,0.7380132611348109,0.7219177093873035,0.5144365056304816,[1.07441416],[10.21409957],957,21,2.1361252778004327,0.0,1.0,1.0,0.1
211,211,-6.5024344534349545,-4.114359288920292,3.89545144437165,0.7380132612333398,0.721917709251553,0.5144365054474145,[1.07441416],[10.21409957],924,19,2.446148924895762,0.0,1.0,1.0,0.1
212,212,-6.5024344534349545,-4.114359288920292,4.37531774384052,0.5758818069936473,0.9185260810231025,0.7065216715996614,[2.9714879],[12.5260859],305,20,6.077840844980711,0.0,1.0,0.5,0.1
213,213,-6.5024344534349545,-4.114359288920292,4.8551840433093885,0.5762631563358463,0.9181130380351858,0.7082674145948659,[2.56404962],[12.62975173],990,19,3.576038492517019,0.0,0.6258909425516096,0.5,0.1
214,214,-6.5024344534349545,-4.114359288920292,5.335050342778257,0.7327977637080001,0.7290680817417058,0.5193103187943479,[1.06681719],[10.26657836],320,12,2.332135513645007,0.0,1.0,1.0,0.1
215,215,-6.5024344534349545,-4.114359288920292,5.814916642247125,0.7107546727686518,0.7585447676451413,0.5852824673319638,[3.49757376],[10.9850506],983,1,1.0,0.0,0.5,1.0,0.1
216,216,-6.5024344534349545,-4.114359288920292,6.294782941715995,0.593575348027656,0.8991622438446996,0.6824275660327311,[2.51145353],[12.23988394],980,18,6.8969452011320165,0.0,0.7772326755521903,0.7725405784264539,0.0393863322893914
217,217,-6.5024344534349545,-4.114359288920292,6.774649241184863,0.5717654968868113,0.9229727287517127,0.7097734675750265,[3.03307428],[12.54463534],976,22,6.371772839453312,0.0,1.0,0.5,0.1
218,218,-6.5024344534349545,-4.114359288920292,7.254515540653732,0.5696707145740124,0.9252274142996627,0.7124806826836877,[3.04079237],[12.59218506],973,35,5.941070776212026,0.0,0.5,0.5,0.1
219,219,-6.5024344534349545,-4.114359288920292,7.7343818401226,0.6571644678199708,0.8258305686863003,0.6742339727363237,[1.12383737],[12.04810683],351,4,1.0,0.0,1.0,1.0,0.1
220,220,-6.5024344534349545,-3.7355259838578765,-1.862944149254773,0.5830132225990867,0.9107831073654494,0.7045134455169876,[2.92250051],[12.6753097],988,12,5.514645446629928,0.0006062194926226,0.8951639575657067,0.5540534193522673,0.0908422276348772
221,221,-6.5024344534349545,-3.7355259838578765,-1.3830778497859042,0.5479410253807875,0.9482883952993603,0.7327601719493877,[2.03927984],[12.61220793],929,35,4.054188876723496,0.0,0.5,1.0,0.1
222,222,-6.5024344534349545,-3.7355259838578765,-0.9032115503170357,0.6134658864208373,0.876829443290218,0.6640562113127197,[3.40797415],[11.64998786],983,1,1.0,0.0,0.5,1.0,0.1
223,223,-6.5024344534349545,-3.7355259838578765,-0.42334525084816704,0.5455436336676465,0.9507521281716479,0.7326330899004839,[0.88125696],[12.61178402],958,21,2.349784535569317,0.0,1.0,1.0,0.1
224,224,-6.5024344534349545,-3.7355259838578765,0.05652104862070149,0.5492148699251083,0.946904109131105,0.7314506305017766,[1.02152529],[12.63774399],953,5,5.228854643306902,0.0,1.0,1.0,0.1
225,225,-6.5024344534349545,-3.7355259838578765,0.5363873480895702,0.5645239222599947,0.930752231976617,0.719696892259137,[3.00294294],[12.6215053],308,15,7.652246494722183,0.0,1.0,0.5,0.1
226,226,-6.5024344534349545,-3.7355259838578765,1.016253647558439,0.5550499879804547,0.9407857379911124,0.7252497233998182,[2.10746755],[12.64591984],972,15,4.110802311743637,0.0,0.5,1.0,0.1
227,227,-6.5024344534349545,-3.7355259838578765,1.4961199470273077,0.5739376397439804,0.920601542104623,0.7083343978512184,[1.85764017],[12.48875718],351,25,4.571610951144562,0.0,0.7682413475918536,0.8983010470193353,0.1
